# wavelength_um,throughput,length
1.876999999999957369e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.877999999999957259e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.878999999999957149e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.879999999999957039e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.880999999999956929e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.881999999999956819e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.882999999999956708e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.883999999999956598e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.884999999999956488e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.885999999999956378e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.886999999999956268e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.887999999999956158e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.888999999999956048e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.889999999999955937e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.890999999999955827e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.891999999999955717e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.892999999999955607e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.893999999999955497e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.894999999999955387e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.895999999999955277e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.896999999999955167e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.897999999999955056e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.898999999999954946e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.899999999999954836e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.900999999999954726e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.901999999999954616e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.902999999999954506e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.903999999999954396e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.904999999999954285e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.905999999999954175e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.906999999999954065e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.907999999999953955e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.908999999999953845e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.909999999999953735e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.910999999999953625e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.911999999999953515e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.912999999999953404e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.913999999999953294e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.914999999999953184e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.915999999999953074e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.916999999999952964e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.917999999999952854e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.918999999999952744e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.919999999999952633e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.920999999999952523e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.921999999999952413e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.922999999999952303e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.923999999999952193e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.924999999999952083e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.925999999999951973e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.926999999999951863e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.927999999999951752e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.928999999999951642e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.929999999999951532e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.930999999999951422e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.931999999999951312e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.932999999999951202e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.933999999999951092e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.934999999999950981e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.935999999999950871e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.936999999999950761e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.937999999999950651e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.938999999999950541e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.939999999999950431e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.940999999999950321e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.941999999999950210e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.942999999999950100e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.943999999999949990e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.944999999999949880e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.945999999999949770e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.946999999999949660e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.947999999999949550e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.948999999999949440e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.949999999999949329e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.950999999999949219e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.951999999999949109e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.952999999999948999e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.953999999999948889e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.954999999999948779e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.955999999999948669e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.956999999999948558e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.957999999999948448e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.958999999999948338e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.959999999999948228e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.960999999999948118e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.961999999999948008e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.962999999999947898e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.963999999999947788e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.964999999999947677e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.965999999999947567e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.966999999999947457e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.967999999999947347e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.968999999999947237e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.969999999999947127e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.970999999999947017e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.971999999999946906e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.972999999999946796e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.973999999999946686e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.974999999999946576e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.975999999999946466e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.976999999999946356e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.977999999999946246e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.978999999999946136e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.979999999999946025e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.980999999999945915e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.981999999999945805e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.982999999999945695e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.983999999999945585e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.984999999999945475e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.985999999999945365e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.986999999999945254e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.987999999999945144e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.988999999999945034e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.989999999999944924e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.990999999999944814e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.991999999999944704e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.992999999999944594e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.993999999999944484e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.994999999999944373e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.995999999999944263e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.996999999999944153e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.997999999999944043e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.998999999999943933e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.999999999999943823e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.000999999999943491e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.001999999999943824e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.002999999999943270e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.003999999999943604e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.004999999999943050e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.005999999999943384e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.006999999999942830e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.007999999999943164e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.008999999999942609e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.009999999999942943e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.010999999999942389e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.011999999999942723e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.012999999999942169e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.013999999999942503e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.014999999999941949e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.015999999999942283e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.016999999999941728e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.017999999999942062e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.018999999999941508e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.019999999999941842e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.020999999999941288e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.021999999999941622e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.022999999999941068e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.023999999999941402e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.024999999999940847e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.025999999999941181e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.026999999999940627e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.027999999999940961e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.028999999999940407e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.029999999999940741e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.030999999999940187e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.031999999999940520e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.032999999999939966e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.033999999999940300e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.034999999999939746e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.035999999999940080e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.036999999999939526e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.037999999999939860e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.038999999999939305e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.039999999999939639e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.040999999999939085e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.041999999999939419e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.042999999999938865e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.043999999999939199e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.044999999999938645e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.045999999999938979e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.046999999999938424e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.047999999999938758e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.048999999999938204e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.049999999999938538e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.050999999999937984e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.051999999999938318e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.052999999999937764e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.053999999999938098e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.054999999999937543e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.055999999999937877e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.056999999999937323e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.057999999999937657e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.058999999999937103e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.059999999999937437e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.060999999999936882e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.061999999999937216e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.062999999999936662e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.063999999999936996e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.064999999999936442e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.065999999999936776e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.066999999999936222e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.067999999999936556e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.068999999999936001e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.069999999999936335e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.070999999999935781e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.071999999999936115e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.072999999999935561e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.073999999999935895e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.074999999999935341e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.075999999999935675e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.076999999999935120e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.077999999999935454e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.078999999999934900e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.079999999999935234e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.080999999999934680e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.081999999999935014e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.082999999999934460e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.083999999999934793e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.084999999999934239e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.085999999999934573e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.086999999999934019e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.087999999999934353e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.088999999999933799e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.089999999999934133e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.090999999999933578e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.091999999999933912e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.092999999999933358e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.093999999999933692e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.094999999999933138e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.095999999999933472e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.096999999999932918e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.097999999999933252e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.098999999999932697e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.099999999999933031e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.100999999999932477e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.101999999999932811e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.102999999999932257e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.103999999999932591e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.104999999999932037e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.105999999999932371e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.106999999999931816e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.107999999999932150e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.108999999999931596e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.109999999999931930e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.110999999999931376e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.111999999999931710e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.112999999999931156e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.113999999999931489e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.114999999999930935e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.115999999999931269e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.116999999999930715e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.117999999999931049e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.118999999999930495e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.119999999999930829e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.120999999999930274e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.121999999999930608e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.122999999999930054e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.123999999999930388e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.124999999999929834e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.125999999999930168e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.126999999999929614e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.127999999999929948e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.128999999999929393e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.129999999999929727e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.130999999999929173e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.131999999999929507e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.132999999999928953e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.133999999999929287e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.134999999999928733e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.135999999999929067e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.136999999999928512e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.137999999999928846e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.138999999999928292e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.139999999999928626e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.140999999999928072e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.141999999999928406e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.142999999999927851e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.143999999999928185e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.144999999999927631e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.145999999999927965e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.146999999999927411e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.147999999999927745e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.148999999999927191e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.149999999999927525e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.150999999999926970e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.151999999999927304e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.152999999999926750e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.153999999999927084e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.154999999999926530e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.155999999999926864e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.156999999999926310e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.157999999999926644e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.158999999999926089e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.159999999999926423e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.160999999999925869e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.161999999999926203e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.162999999999925649e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.163999999999925983e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.164999999999925429e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.165999999999925762e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.166999999999925208e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.167999999999925542e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.168999999999924988e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.169999999999925322e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.170999999999924768e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.171999999999925102e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.172999999999924547e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.173999999999924881e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.174999999999924327e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.175999999999924661e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.176999999999924107e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.177999999999924441e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.178999999999923887e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.179999999999924221e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.180999999999923666e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.181999999999924000e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.182999999999923446e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.183999999999923780e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.184999999999923226e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.185999999999923560e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.186999999999923006e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.187999999999923340e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.188999999999922785e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.189999999999923119e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.190999999999922565e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.191999999999922899e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.192999999999922345e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.193999999999922679e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.194999999999922125e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.195999999999922458e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.196999999999921904e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.197999999999922238e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.198999999999921684e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.199999999999922018e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.200999999999921464e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.201999999999921798e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.202999999999921243e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.203999999999921577e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.204999999999921023e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.205999999999921357e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.206999999999920803e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.207999999999921137e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.208999999999920583e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.209999999999920917e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.210999999999920362e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.211999999999920696e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.212999999999920142e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.213999999999920476e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.214999999999919922e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.215999999999920256e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.216999999999919702e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.217999999999920036e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.218999999999919481e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.219999999999919815e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.220999999999919261e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.221999999999919595e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.222999999999919041e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.223999999999919375e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.224999999999918820e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.225999999999919154e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.226999999999918600e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.227999999999918934e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.228999999999918380e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.229999999999918714e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.230999999999918160e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.231999999999918494e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.232999999999917939e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.233999999999918273e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.234999999999917719e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.235999999999918053e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.236999999999917499e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.237999999999917833e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.238999999999917279e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.239999999999917613e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.240999999999917058e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.241999999999917392e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.242999999999916838e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.243999999999917172e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.244999999999916618e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.245999999999916952e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.246999999999916398e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.247999999999916731e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.248999999999916177e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.249999999999916511e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.250999999999915957e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.251999999999916291e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.252999999999915737e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.253999999999916071e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.254999999999915516e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.255999999999915850e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.256999999999915296e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.257999999999915630e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.258999999999915076e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.259999999999915410e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.260999999999914856e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.261999999999915190e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.262999999999914635e+00,9.839213538224851341e-01,1.000000000000000000e+01
2.263999999999914969e+00,9.839213538224851341e-01,1.000000000000000000e+01
