# wavelength_um,throughput,length
1.286999999999999922e+00,9.913047689400925622e-01,7.600000000000000000e+01
1.288000000000000034e+00,9.913245694015943021e-01,7.600000000000000000e+01
1.288999999999999924e+00,9.913446338342204456e-01,7.600000000000000000e+01
1.290000000000000036e+00,9.913644040491059739e-01,7.600000000000000000e+01
1.290999999999999925e+00,9.913858395574366433e-01,7.600000000000000000e+01
1.292000000000000037e+00,9.914108555204187434e-01,7.600000000000000000e+01
1.292999999999999927e+00,9.914388178745440205e-01,7.600000000000000000e+01
1.294000000000000039e+00,9.914690972214821318e-01,7.600000000000000000e+01
1.294999999999999929e+00,9.915010618190320812e-01,7.600000000000000000e+01
1.296000000000000041e+00,9.915340775792270689e-01,7.600000000000000000e+01
1.296999999999999931e+00,9.915675162416047739e-01,7.600000000000000000e+01
1.298000000000000043e+00,9.916007436946282505e-01,7.600000000000000000e+01
1.298999999999999932e+00,9.916331293179271311e-01,7.600000000000000000e+01
1.300000000000000044e+00,9.916640413116059039e-01,7.600000000000000000e+01
1.300999999999999934e+00,9.916967028397577488e-01,7.600000000000000000e+01
1.302000000000000046e+00,9.917335593564109431e-01,7.600000000000000000e+01
1.302999999999999936e+00,9.917728124653454325e-01,7.600000000000000000e+01
1.304000000000000048e+00,9.918126660690538277e-01,7.600000000000000000e+01
1.304999999999999938e+00,9.918513205256436205e-01,7.600000000000000000e+01
1.306000000000000050e+00,9.918869796566491814e-01,7.600000000000000000e+01
1.306999999999999940e+00,9.919178437454757580e-01,7.600000000000000000e+01
1.308000000000000052e+00,9.919421153868552832e-01,7.600000000000000000e+01
1.308999999999999941e+00,9.919579971661001139e-01,7.600000000000000000e+01
1.310000000000000053e+00,9.919636905108817349e-01,7.600000000000000000e+01
1.310999999999999943e+00,9.919608782899349553e-01,7.600000000000000000e+01
1.312000000000000055e+00,9.919529531585412618e-01,7.600000000000000000e+01
1.312999999999999945e+00,9.919406847555586326e-01,7.600000000000000000e+01
1.314000000000000057e+00,9.919248438915136967e-01,7.600000000000000000e+01
1.314999999999999947e+00,9.919061978727148343e-01,7.600000000000000000e+01
1.316000000000000059e+00,9.918855175048378880e-01,7.600000000000000000e+01
1.316999999999999948e+00,9.918635712509130675e-01,7.600000000000000000e+01
1.318000000000000060e+00,9.918411287330447523e-01,7.600000000000000000e+01
1.318999999999999950e+00,9.918189595635611422e-01,7.600000000000000000e+01
1.320000000000000062e+00,9.917978321770515304e-01,7.600000000000000000e+01
1.320999999999999952e+00,9.917763474984208072e-01,7.600000000000000000e+01
1.322000000000000064e+00,9.917528320302262390e-01,7.600000000000000000e+01
1.322999999999999954e+00,9.917276443159056543e-01,7.600000000000000000e+01
1.324000000000000066e+00,9.917011417272227902e-01,7.600000000000000000e+01
1.324999999999999956e+00,9.916736839669593184e-01,7.600000000000000000e+01
1.326000000000000068e+00,9.916456283970267460e-01,7.600000000000000000e+01
1.326999999999999957e+00,9.916173347093349966e-01,7.600000000000000000e+01
1.328000000000000069e+00,9.915891590865152372e-01,7.600000000000000000e+01
1.328999999999999959e+00,9.915614635443388281e-01,7.600000000000000000e+01
1.330000000000000071e+00,9.915346030860343607e-01,7.600000000000000000e+01
1.330999999999999961e+00,9.915066777101347872e-01,7.600000000000000000e+01
1.332000000000000073e+00,9.914762603986863043e-01,7.600000000000000000e+01
1.332999999999999963e+00,9.914444185335098414e-01,7.600000000000000000e+01
1.334000000000000075e+00,9.914122206458524378e-01,7.600000000000000000e+01
1.334999999999999964e+00,9.913807352472050471e-01,7.600000000000000000e+01
1.336000000000000076e+00,9.913510308295787610e-01,7.600000000000000000e+01
1.336999999999999966e+00,9.913241746996911408e-01,7.600000000000000000e+01
1.338000000000000078e+00,9.913012364858571068e-01,7.600000000000000000e+01
1.338999999999999968e+00,9.912832834722262731e-01,7.600000000000000000e+01
1.340000000000000080e+00,9.912713841090022848e-01,7.600000000000000000e+01
1.340999999999999970e+00,9.912634772913490044e-01,7.600000000000000000e+01
1.342000000000000082e+00,9.912566716668049782e-01,7.600000000000000000e+01
1.342999999999999972e+00,9.912507897349113195e-01,7.600000000000000000e+01
1.344000000000000083e+00,9.912456539962455349e-01,7.600000000000000000e+01
1.344999999999999973e+00,9.912410869522041423e-01,7.600000000000000000e+01
1.346000000000000085e+00,9.912369122725754877e-01,7.600000000000000000e+01
1.346999999999999975e+00,9.912329524599283737e-01,7.600000000000000000e+01
1.348000000000000087e+00,9.912290288495371193e-01,7.600000000000000000e+01
1.348999999999999977e+00,9.912249651125731864e-01,7.600000000000000000e+01
1.350000000000000089e+00,9.912205837528927921e-01,7.600000000000000000e+01
1.350999999999999979e+00,9.912164102535011567e-01,7.600000000000000000e+01
1.352000000000000091e+00,9.912129152124585785e-01,7.600000000000000000e+01
1.352999999999999980e+00,9.912098428941914507e-01,7.600000000000000000e+01
1.354000000000000092e+00,9.912069352282297796e-01,7.600000000000000000e+01
1.354999999999999982e+00,9.912039364800491192e-01,7.600000000000000000e+01
1.356000000000000094e+00,9.912005885801075111e-01,7.600000000000000000e+01
1.356999999999999984e+00,9.911966346271398054e-01,7.600000000000000000e+01
1.358000000000000096e+00,9.911918177205987224e-01,7.600000000000000000e+01
1.358999999999999986e+00,9.911858809609316312e-01,7.600000000000000000e+01
1.360000000000000098e+00,9.911785674499510312e-01,7.600000000000000000e+01
1.360999999999999988e+00,9.911569060509919371e-01,7.600000000000000000e+01
1.362000000000000099e+00,9.911097019545689335e-01,7.600000000000000000e+01
1.362999999999999989e+00,9.910393623357374171e-01,7.600000000000000000e+01
1.364000000000000101e+00,9.909482921869473548e-01,7.600000000000000000e+01
1.364999999999999991e+00,9.908388989118791512e-01,7.600000000000000000e+01
1.366000000000000103e+00,9.907135887537270591e-01,7.600000000000000000e+01
1.366999999999999993e+00,9.905747679027810948e-01,7.600000000000000000e+01
1.368000000000000105e+00,9.904248436123233024e-01,7.600000000000000000e+01
1.368999999999999995e+00,9.902662206524845967e-01,7.600000000000000000e+01
1.370000000000000107e+00,9.901013071134123766e-01,7.600000000000000000e+01
1.370999999999999996e+00,9.898781513765604334e-01,7.600000000000000000e+01
1.372000000000000108e+00,9.895588669241101032e-01,7.600000000000000000e+01
1.372999999999999998e+00,9.891669480472616849e-01,7.600000000000000000e+01
1.374000000000000110e+00,9.887258912232391728e-01,7.600000000000000000e+01
1.375000000000000000e+00,9.882591871837771436e-01,7.600000000000000000e+01
1.375999999999999890e+00,9.877903184586718233e-01,7.600000000000000000e+01
1.377000000000000002e+00,9.873427647279088282e-01,7.600000000000000000e+01
1.377999999999999892e+00,9.869399961417666400e-01,7.600000000000000000e+01
1.379000000000000004e+00,9.866054814558956609e-01,7.600000000000000000e+01
1.379999999999999893e+00,9.863626829719385203e-01,7.600000000000000000e+01
1.381000000000000005e+00,9.861740558543640178e-01,7.600000000000000000e+01
1.381999999999999895e+00,9.859889729996090812e-01,7.600000000000000000e+01
1.383000000000000007e+00,9.858112776071158434e-01,7.600000000000000000e+01
1.383999999999999897e+00,9.856448124929781951e-01,7.600000000000000000e+01
1.385000000000000009e+00,9.854934166420602493e-01,7.600000000000000000e+01
1.385999999999999899e+00,9.853609346163699767e-01,7.600000000000000000e+01
1.387000000000000011e+00,9.852512061498779339e-01,7.600000000000000000e+01
1.387999999999999901e+00,9.851680721000174445e-01,7.600000000000000000e+01
1.389000000000000012e+00,9.851153745868932443e-01,7.600000000000000000e+01
1.389999999999999902e+00,9.850969548208947657e-01,7.600000000000000000e+01
1.391000000000000014e+00,9.851298731291788791e-01,7.600000000000000000e+01
1.391999999999999904e+00,9.852222027457278042e-01,7.600000000000000000e+01
1.393000000000000016e+00,9.853643064892688708e-01,7.600000000000000000e+01
1.393999999999999906e+00,9.855465452860435738e-01,7.600000000000000000e+01
1.395000000000000018e+00,9.857592845335132470e-01,7.600000000000000000e+01
1.395999999999999908e+00,9.859928842663164827e-01,7.600000000000000000e+01
1.397000000000000020e+00,9.862377069604920665e-01,7.600000000000000000e+01
1.397999999999999909e+00,9.864841103060079108e-01,7.600000000000000000e+01
1.399000000000000021e+00,9.867224529510889575e-01,7.600000000000000000e+01
1.399999999999999911e+00,9.869430933821549123e-01,7.600000000000000000e+01
