# wavelength(nm), strehl
1.874000000000221462e+03,8.204655716969556645e-01
1.874100000000221371e+03,8.204787260807124838e-01
1.874200000000221507e+03,8.204918788462461920e-01
1.874300000000221644e+03,8.205050299938330127e-01
1.874400000000221553e+03,8.205181795237490583e-01
1.874500000000221462e+03,8.205313274362706633e-01
1.874600000000221598e+03,8.205444737316736070e-01
1.874700000000221735e+03,8.205576184102343351e-01
1.874800000000221644e+03,8.205707614722286269e-01
1.874900000000221553e+03,8.205839029179321509e-01
1.875000000000221689e+03,8.205970427476211304e-01
1.875100000000221826e+03,8.206101809615713449e-01
1.875200000000221735e+03,8.206233175600582408e-01
1.875300000000221644e+03,8.206364525433577084e-01
1.875400000000221780e+03,8.206495859117453051e-01
1.875500000000221917e+03,8.206627176654966993e-01
1.875600000000221826e+03,8.206758478048873373e-01
1.875700000000221735e+03,8.206889763301926655e-01
1.875800000000221871e+03,8.207021032416879081e-01
1.875900000000222008e+03,8.207152285396487335e-01
1.876000000000221917e+03,8.207283522243501439e-01
1.876100000000221826e+03,8.207414742960673637e-01
1.876200000000221962e+03,8.207545947550756171e-01
1.876300000000222099e+03,8.207677136016501285e-01
1.876400000000222008e+03,8.207808308360656779e-01
1.876500000000221917e+03,8.207939464585972678e-01
1.876600000000222053e+03,8.208070604695201222e-01
1.876700000000222190e+03,8.208201728691087995e-01
1.876800000000222099e+03,8.208332836576381908e-01
1.876900000000222008e+03,8.208463928353829653e-01
1.877000000000222144e+03,8.208595004026179032e-01
1.877100000000222281e+03,8.208726063596175626e-01
1.877200000000222190e+03,8.208857107066566128e-01
1.877300000000222099e+03,8.208988134440095008e-01
1.877400000000222235e+03,8.209119145719506738e-01
1.877500000000222371e+03,8.209250140907544679e-01
1.877600000000222281e+03,8.209381120006952193e-01
1.877700000000222190e+03,8.209512083020472639e-01
1.877800000000222326e+03,8.209643029950848270e-01
1.877900000000222462e+03,8.209773960800821335e-01
1.878000000000222371e+03,8.209904875573131866e-01
1.878100000000222281e+03,8.210035774270519893e-01
1.878200000000222417e+03,8.210166656895725446e-01
1.878300000000222553e+03,8.210297523451488555e-01
1.878400000000222462e+03,8.210428373940545921e-01
1.878500000000222371e+03,8.210559208365637573e-01
1.878600000000222508e+03,8.210690026729501323e-01
1.878700000000222644e+03,8.210820829034872759e-01
1.878800000000222553e+03,8.210951615284487470e-01
1.878900000000222462e+03,8.211082385481084378e-01
1.879000000000222599e+03,8.211213139627395741e-01
1.879100000000222735e+03,8.211343877726156038e-01
1.879200000000222644e+03,8.211474599780100858e-01
1.879300000000222553e+03,8.211605305791963572e-01
1.879400000000222690e+03,8.211735995764475327e-01
1.879500000000222826e+03,8.211866669700370602e-01
1.879600000000222735e+03,8.211997327602378327e-01
1.879700000000222644e+03,8.212127969473231870e-01
1.879800000000222781e+03,8.212258595315661269e-01
1.879900000000222917e+03,8.212389205132395453e-01
1.880000000000222826e+03,8.212519798926165571e-01
1.880100000000222735e+03,8.212650376699698329e-01
1.880200000000222872e+03,8.212780938455723767e-01
1.880300000000223008e+03,8.212911484196967482e-01
1.880400000000222917e+03,8.213042013926158402e-01
1.880500000000222826e+03,8.213172527646022125e-01
1.880600000000222963e+03,8.213303025359284248e-01
1.880700000000223099e+03,8.213433507068670369e-01
1.880800000000223008e+03,8.213563972776904976e-01
1.880900000000222917e+03,8.213694422486711444e-01
1.881000000000223054e+03,8.213824856200815372e-01
1.881100000000223190e+03,8.213955273921939026e-01
1.881200000000223099e+03,8.214085675652803564e-01
1.881300000000223008e+03,8.214216061396131252e-01
1.881400000000223145e+03,8.214346431154644357e-01
1.881500000000223281e+03,8.214476784931062925e-01
1.881600000000223190e+03,8.214607122728104782e-01
1.881700000000223099e+03,8.214737444548493306e-01
1.881800000000223235e+03,8.214867750394944101e-01
1.881900000000223372e+03,8.214998040270178326e-01
1.882000000000223281e+03,8.215128314176911584e-01
1.882100000000223190e+03,8.215258572117862812e-01
1.882200000000223326e+03,8.215388814095746506e-01
1.882300000000223463e+03,8.215519040113279381e-01
1.882400000000223372e+03,8.215649250173178153e-01
1.882500000000223281e+03,8.215779444278156207e-01
1.882600000000223417e+03,8.215909622430928039e-01
1.882700000000223554e+03,8.216039784634209253e-01
1.882800000000223463e+03,8.216169930890708795e-01
1.882900000000223372e+03,8.216300061203143379e-01
1.883000000000223508e+03,8.216430175574224171e-01
1.883100000000223645e+03,8.216560274006660114e-01
1.883200000000223554e+03,8.216690356503164594e-01
1.883300000000223463e+03,8.216820423066446555e-01
1.883400000000223599e+03,8.216950473699216051e-01
1.883500000000223736e+03,8.217080508404183137e-01
1.883600000000223645e+03,8.217210527184054536e-01
1.883700000000223554e+03,8.217340530041538083e-01
1.883800000000223690e+03,8.217470516979343831e-01
1.883900000000223827e+03,8.217600488000175174e-01
1.884000000000223736e+03,8.217730443106742166e-01
1.884100000000223645e+03,8.217860382301745981e-01
1.884200000000223781e+03,8.217990305587895561e-01
1.884300000000223918e+03,8.218120212967893190e-01
1.884400000000223827e+03,8.218250104444442261e-01
1.884500000000223736e+03,8.218379980020248388e-01
1.884600000000223872e+03,8.218509839698012742e-01
1.884700000000224009e+03,8.218639683480437608e-01
1.884800000000223918e+03,8.218769511370225267e-01
1.884900000000223827e+03,8.218899323370076893e-01
1.885000000000223963e+03,8.219029119482691437e-01
1.885100000000224099e+03,8.219158899710770072e-01
1.885200000000224009e+03,8.219288664057011751e-01
1.885300000000223918e+03,8.219418412524115425e-01
1.885400000000224054e+03,8.219548145114778936e-01
1.885500000000224190e+03,8.219677861831700127e-01
1.885600000000224099e+03,8.219807562677576840e-01
1.885700000000224009e+03,8.219937247655103585e-01
1.885800000000224145e+03,8.220066916766977094e-01
1.885900000000224281e+03,8.220196570015894100e-01
1.886000000000224190e+03,8.220326207404546892e-01
1.886100000000224099e+03,8.220455828935631093e-01
1.886200000000224236e+03,8.220585434611840103e-01
1.886300000000224372e+03,8.220715024435866214e-01
1.886400000000224281e+03,8.220844598410403936e-01
1.886500000000224190e+03,8.220974156538142230e-01
1.886600000000224327e+03,8.221103698821775607e-01
1.886700000000224463e+03,8.221233225263993027e-01
1.886800000000224372e+03,8.221362735867483451e-01
1.886900000000224281e+03,8.221492230634938059e-01
1.887000000000224418e+03,8.221621709569044700e-01
1.887100000000224554e+03,8.221751172672494556e-01
1.887200000000224463e+03,8.221880619947972146e-01
1.887300000000224372e+03,8.222010051398166430e-01
1.887400000000224509e+03,8.222139467025764148e-01
1.887500000000224645e+03,8.222268866833450929e-01
1.887600000000224554e+03,8.222398250823912402e-01
1.887700000000224463e+03,8.222527618999835308e-01
1.887800000000224600e+03,8.222656971363900835e-01
1.887900000000224736e+03,8.222786307918796833e-01
1.888000000000224645e+03,8.222915628667201160e-01
1.888100000000224554e+03,8.223044933611802776e-01
1.888200000000224691e+03,8.223174222755280649e-01
1.888300000000224827e+03,8.223303496100314858e-01
1.888400000000224736e+03,8.223432753649589921e-01
1.888500000000224645e+03,8.223561995405782588e-01
1.888600000000224782e+03,8.223691221371576265e-01
1.888700000000224918e+03,8.223820431549649923e-01
1.888800000000224827e+03,8.223949625942680308e-01
1.888900000000224736e+03,8.224078804553345279e-01
1.889000000000224873e+03,8.224207967384323803e-01
1.889100000000225009e+03,8.224337114438293739e-01
1.889200000000224918e+03,8.224466245717929613e-01
1.889300000000224827e+03,8.224595361225909285e-01
1.889400000000224964e+03,8.224724460964907280e-01
1.889500000000225100e+03,8.224853544937599237e-01
1.889600000000225009e+03,8.224982613146656352e-01
1.889700000000224918e+03,8.225111665594754262e-01
1.889800000000225054e+03,8.225240702284567496e-01
1.889900000000225191e+03,8.225369723218767248e-01
1.890000000000225100e+03,8.225498728400024717e-01
1.890100000000225009e+03,8.225627717831011099e-01
1.890200000000225145e+03,8.225756691514399810e-01
1.890300000000225282e+03,8.225885649452858717e-01
1.890400000000225191e+03,8.226014591649057905e-01
1.890500000000225100e+03,8.226143518105666352e-01
1.890600000000225236e+03,8.226272428825354144e-01
1.890700000000225373e+03,8.226401323810788035e-01
1.890800000000225282e+03,8.226530203064633673e-01
1.890900000000225191e+03,8.226659066589562253e-01
1.891000000000225327e+03,8.226787914388236089e-01
1.891100000000225464e+03,8.226916746463323049e-01
1.891200000000225373e+03,8.227045562817487667e-01
1.891300000000225282e+03,8.227174363453393369e-01
1.891400000000225418e+03,8.227303148373706909e-01
1.891500000000225555e+03,8.227431917581088383e-01
1.891600000000225464e+03,8.227560671078202326e-01
1.891700000000225373e+03,8.227689408867713272e-01
1.891800000000225509e+03,8.227818130952279096e-01
1.891900000000225646e+03,8.227946837334563224e-01
1.892000000000225555e+03,8.228075528017226858e-01
1.892100000000225464e+03,8.228204203002927875e-01
1.892200000000225600e+03,8.228332862294327477e-01
1.892300000000225737e+03,8.228461505894084649e-01
1.892400000000225646e+03,8.228590133804856155e-01
1.892500000000225555e+03,8.228718746029302089e-01
1.892600000000225691e+03,8.228847342570078105e-01
1.892700000000225828e+03,8.228975923429840966e-01
1.892800000000225737e+03,8.229104488611247437e-01
1.892900000000225646e+03,8.229233038116952059e-01
1.893000000000225782e+03,8.229361571949611598e-01
1.893100000000225918e+03,8.229490090111879486e-01
1.893200000000225828e+03,8.229618592606410266e-01
1.893300000000225737e+03,8.229747079435855150e-01
1.893400000000225873e+03,8.229875550602868683e-01
1.893500000000226009e+03,8.230004006110104298e-01
1.893600000000225918e+03,8.230132445960209875e-01
1.893700000000225828e+03,8.230260870155839958e-01
1.893800000000225964e+03,8.230389278699643540e-01
1.893900000000226100e+03,8.230517671594270723e-01
1.894000000000226009e+03,8.230646048842370499e-01
1.894100000000225918e+03,8.230774410446592970e-01
1.894200000000226055e+03,8.230902756409584908e-01
1.894300000000226191e+03,8.231031086733995306e-01
1.894400000000226100e+03,8.231159401422470934e-01
1.894500000000226009e+03,8.231287700477657454e-01
1.894600000000226146e+03,8.231415983902202749e-01
1.894700000000226282e+03,8.231544251698750259e-01
1.894800000000226191e+03,8.231672503869945645e-01
1.894900000000226100e+03,8.231800740418433460e-01
1.895000000000226237e+03,8.231928961346857143e-01
1.895100000000226373e+03,8.232057166657861247e-01
1.895200000000226282e+03,8.232185356354086991e-01
1.895300000000226191e+03,8.232313530438176707e-01
1.895400000000226328e+03,8.232441688912771616e-01
1.895500000000226464e+03,8.232569831780514047e-01
1.895600000000226373e+03,8.232697959044041891e-01
1.895700000000226282e+03,8.232826070705999699e-01
1.895800000000226419e+03,8.232954166769022031e-01
1.895900000000226555e+03,8.233082247235748996e-01
1.896000000000226464e+03,8.233210312108818485e-01
1.896100000000226373e+03,8.233338361390870608e-01
1.896200000000226510e+03,8.233466395084539924e-01
1.896300000000226646e+03,8.233594413192464323e-01
1.896400000000226555e+03,8.233722415717277254e-01
1.896500000000226464e+03,8.233850402661616608e-01
1.896600000000226601e+03,8.233978374028118052e-01
1.896700000000226737e+03,8.234106329819413927e-01
1.896800000000226646e+03,8.234234270038136572e-01
1.896900000000226555e+03,8.234362194686923875e-01
1.897000000000226692e+03,8.234490103768403735e-01
1.897100000000226828e+03,8.234617997285210711e-01
1.897200000000226737e+03,8.234745875239976032e-01
1.897300000000226646e+03,8.234873737635329816e-01
1.897400000000226783e+03,8.235001584473903291e-01
1.897500000000226919e+03,8.235129415758325466e-01
1.897600000000226828e+03,8.235257231491226459e-01
1.897700000000226737e+03,8.235385031675234169e-01
1.897800000000226873e+03,8.235512816312978712e-01
1.897900000000227010e+03,8.235640585407084657e-01
1.898000000000226919e+03,8.235768338960181012e-01
1.898100000000226828e+03,8.235896076974893454e-01
1.898200000000226964e+03,8.236023799453849881e-01
1.898300000000227101e+03,8.236151506399672639e-01
1.898400000000227010e+03,8.236279197814988517e-01
1.898500000000226919e+03,8.236406873702420972e-01
1.898600000000227055e+03,8.236534534064594570e-01
1.898700000000227192e+03,8.236662178904131659e-01
1.898800000000227101e+03,8.236789808223655696e-01
1.898900000000227010e+03,8.236917422025787916e-01
1.899000000000227146e+03,8.237045020313150667e-01
1.899100000000227283e+03,8.237172603088364076e-01
1.899200000000227192e+03,8.237300170354049378e-01
1.899300000000227101e+03,8.237427722112824480e-01
1.899400000000227237e+03,8.237555258367310618e-01
1.899500000000227374e+03,8.237682779120126808e-01
1.899600000000227283e+03,8.237810284373889846e-01
1.899700000000227192e+03,8.237937774131217639e-01
1.899800000000227328e+03,8.238065248394728091e-01
1.899900000000227465e+03,8.238192707167036888e-01
1.900000000000227374e+03,8.238320150450759716e-01
1.900100000000227283e+03,8.238447578248513370e-01
1.900200000000227419e+03,8.238574990562911315e-01
1.900300000000227556e+03,8.238702387396569238e-01
1.900400000000227465e+03,8.238829768752099492e-01
1.900500000000227374e+03,8.238957134632116652e-01
1.900600000000227510e+03,8.239084485039230854e-01
1.900700000000227647e+03,8.239211819976057782e-01
1.900800000000227556e+03,8.239339139445206461e-01
1.900900000000227465e+03,8.239466443449288136e-01
1.901000000000227601e+03,8.239593731990914049e-01
1.901100000000227737e+03,8.239721005072694338e-01
1.901200000000227647e+03,8.239848262697236914e-01
1.901300000000227556e+03,8.239975504867151912e-01
1.901400000000227692e+03,8.240102731585048357e-01
1.901500000000227828e+03,8.240229942853530831e-01
1.901600000000227737e+03,8.240357138675208359e-01
1.901700000000227647e+03,8.240484319052687745e-01
1.901800000000227783e+03,8.240611483988574681e-01
1.901900000000227919e+03,8.240738633485475972e-01
1.902000000000227828e+03,8.240865767545993981e-01
1.902100000000227737e+03,8.240992886172735510e-01
1.902200000000227874e+03,8.241119989368301813e-01
1.902300000000228010e+03,8.241247077135299692e-01
1.902400000000227919e+03,8.241374149476328181e-01
1.902500000000227828e+03,8.241501206393991863e-01
1.902600000000227965e+03,8.241628247890891990e-01
1.902700000000228101e+03,8.241755273969628703e-01
1.902800000000228010e+03,8.241882284632804367e-01
1.902900000000227919e+03,8.242009279883016903e-01
1.903000000000228056e+03,8.242136259722866454e-01
1.903100000000228192e+03,8.242263224154953161e-01
1.903200000000228101e+03,8.242390173181873836e-01
1.903300000000228010e+03,8.242517106806226401e-01
1.903400000000228147e+03,8.242644025030608779e-01
1.903500000000228283e+03,8.242770927857617780e-01
1.903600000000228192e+03,8.242897815289847996e-01
1.903700000000228101e+03,8.243024687329897349e-01
1.903800000000228238e+03,8.243151543980359319e-01
1.903900000000228374e+03,8.243278385243829609e-01
1.904000000000228283e+03,8.243405211122900589e-01
1.904100000000228192e+03,8.243532021620165740e-01
1.904200000000228329e+03,8.243658816738219652e-01
1.904300000000228465e+03,8.243785596479653588e-01
1.904400000000228374e+03,8.243912360847059917e-01
1.904500000000228283e+03,8.244039109843028790e-01
1.904600000000228420e+03,8.244165843470151467e-01
1.904700000000228556e+03,8.244292561731019209e-01
1.904800000000228465e+03,8.244419264628219945e-01
1.904900000000228374e+03,8.244545952164342717e-01
1.905000000000228511e+03,8.244672624341976563e-01
1.905100000000228647e+03,8.244799281163709415e-01
1.905200000000228556e+03,8.244925922632129200e-01
1.905300000000228465e+03,8.245052548749821630e-01
1.905400000000228601e+03,8.245179159519374634e-01
1.905500000000228738e+03,8.245305754943372811e-01
1.905600000000228647e+03,8.245432335024401871e-01
1.905700000000228556e+03,8.245558899765045302e-01
1.905800000000228692e+03,8.245685449167887704e-01
1.905900000000228829e+03,8.245811983235514786e-01
1.906000000000228738e+03,8.245938501970506707e-01
1.906100000000228647e+03,8.246065005375446955e-01
1.906200000000228783e+03,8.246191493452919019e-01
1.906300000000228920e+03,8.246317966205503058e-01
1.906400000000228829e+03,8.246444423635779231e-01
1.906500000000228738e+03,8.246570865746327694e-01
1.906600000000228874e+03,8.246697292539730828e-01
1.906700000000229011e+03,8.246823704018564349e-01
1.906800000000228920e+03,8.246950100185410637e-01
1.906900000000228829e+03,8.247076481042843188e-01
1.907000000000228965e+03,8.247202846593444381e-01
1.907100000000229102e+03,8.247329196839788823e-01
1.907200000000229011e+03,8.247455531784452232e-01
1.907300000000228920e+03,8.247581851430012545e-01
1.907400000000229056e+03,8.247708155779044370e-01
1.907500000000229193e+03,8.247834444834124534e-01
1.907600000000229102e+03,8.247960718597823204e-01
1.907700000000229011e+03,8.248086977072717207e-01
1.907800000000229147e+03,8.248213220261378931e-01
1.907900000000229284e+03,8.248339448166380761e-01
1.908000000000229193e+03,8.248465660790295084e-01
1.908100000000229102e+03,8.248591858135694288e-01
1.908200000000229238e+03,8.248718040205149649e-01
1.908300000000229375e+03,8.248844207001230222e-01
1.908400000000229284e+03,8.248970358526507285e-01
1.908500000000229193e+03,8.249096494783549893e-01
1.908600000000229329e+03,8.249222615774927103e-01
1.908700000000229466e+03,8.249348721503206860e-01
1.908800000000229375e+03,8.249474811970957111e-01
1.908900000000229284e+03,8.249600887180744690e-01
1.909000000000229420e+03,8.249726947135138655e-01
1.909100000000229556e+03,8.249852991836701399e-01
1.909200000000229466e+03,8.249979021288001979e-01
1.909300000000229375e+03,8.250105035491605010e-01
1.909400000000229511e+03,8.250231034450072887e-01
1.909500000000229647e+03,8.250357018165973555e-01
1.909600000000229556e+03,8.250482986641866079e-01
1.909700000000229466e+03,8.250608939880315074e-01
1.909800000000229602e+03,8.250734877883885154e-01
1.909900000000229738e+03,8.250860800655136496e-01
1.910000000000229647e+03,8.250986708196630381e-01
1.910100000000229556e+03,8.251112600510926987e-01
1.910200000000229693e+03,8.251238477600587595e-01
1.910300000000229829e+03,8.251364339468172382e-01
1.910400000000229738e+03,8.251490186116238190e-01
1.910500000000229647e+03,8.251616017547346305e-01
1.910600000000229784e+03,8.251741833764054679e-01
1.910700000000229920e+03,8.251867634768920157e-01
1.910800000000229829e+03,8.251993420564499582e-01
1.910900000000229738e+03,8.252119191153348687e-01
1.911000000000229875e+03,8.252244946538025427e-01
1.911100000000230011e+03,8.252370686721083315e-01
1.911200000000229920e+03,8.252496411705079193e-01
1.911300000000229829e+03,8.252622121492565466e-01
1.911400000000229966e+03,8.252747816086098975e-01
1.911500000000230102e+03,8.252873495488228794e-01
1.911600000000230011e+03,8.252999159701510656e-01
1.911700000000229920e+03,8.253124808728495854e-01
1.911800000000230057e+03,8.253250442571736789e-01
1.911900000000230193e+03,8.253376061233783645e-01
1.912000000000230102e+03,8.253501664717187714e-01
1.912100000000230011e+03,8.253627253024498067e-01
1.912200000000230148e+03,8.253752826158264888e-01
1.912300000000230284e+03,8.253878384121037248e-01
1.912400000000230193e+03,8.254003926915363110e-01
1.912500000000230102e+03,8.254129454543792654e-01
1.912600000000230239e+03,8.254254967008869404e-01
1.912700000000230375e+03,8.254380464313143539e-01
1.912800000000230284e+03,8.254505946459159693e-01
1.912900000000230193e+03,8.254631413449463606e-01
1.913000000000230330e+03,8.254756865286601020e-01
1.913100000000230466e+03,8.254882301973117675e-01
1.913200000000230375e+03,8.255007723511555984e-01
1.913300000000230284e+03,8.255133129904459466e-01
1.913400000000230420e+03,8.255258521154372753e-01
1.913500000000230557e+03,8.255383897263838255e-01
1.913600000000230466e+03,8.255509258235396164e-01
1.913700000000230375e+03,8.255634604071589999e-01
1.913800000000230511e+03,8.255759934774959952e-01
1.913900000000230648e+03,8.255885250348045101e-01
1.914000000000230557e+03,8.256010550793388969e-01
1.914100000000230466e+03,8.256135836113527304e-01
1.914200000000230602e+03,8.256261106311000297e-01
1.914300000000230739e+03,8.256386361388347028e-01
1.914400000000230648e+03,8.256511601348104357e-01
1.914500000000230557e+03,8.256636826192808032e-01
1.914600000000230693e+03,8.256762035924998244e-01
1.914700000000230830e+03,8.256887230547209633e-01
1.914800000000230739e+03,8.257012410061975727e-01
1.914900000000230648e+03,8.257137574471834496e-01
1.915000000000230784e+03,8.257262723779318359e-01
1.915100000000230921e+03,8.257387857986964175e-01
1.915200000000230830e+03,8.257512977097301032e-01
1.915300000000230739e+03,8.257638081112866901e-01
1.915400000000230875e+03,8.257763170036190870e-01
1.915500000000231012e+03,8.257888243869805356e-01
1.915600000000230921e+03,8.258013302616242779e-01
1.915700000000230830e+03,8.258138346278033337e-01
1.915800000000230966e+03,8.258263374857707229e-01
1.915900000000231103e+03,8.258388388357793541e-01
1.916000000000231012e+03,8.258513386780823584e-01
1.916100000000230921e+03,8.258638370129324224e-01
1.916200000000231057e+03,8.258763338405824550e-01
1.916300000000231194e+03,8.258888291612851429e-01
1.916400000000231103e+03,8.259013229752932839e-01
1.916500000000231012e+03,8.259138152828594537e-01
1.916600000000231148e+03,8.259263060842364501e-01
1.916700000000231285e+03,8.259387953796765158e-01
1.916800000000231194e+03,8.259512831694323376e-01
1.916900000000231103e+03,8.259637694537563801e-01
1.917000000000231239e+03,8.259762542329009971e-01
1.917100000000231375e+03,8.259887375071185422e-01
1.917200000000231285e+03,8.260012192766612582e-01
1.917300000000231194e+03,8.260136995417813877e-01
1.917400000000231330e+03,8.260261783027311733e-01
1.917500000000231466e+03,8.260386555597627467e-01
1.917600000000231375e+03,8.260511313131280176e-01
1.917700000000231285e+03,8.260636055630792285e-01
1.917800000000231421e+03,8.260760783098682891e-01
1.917900000000231557e+03,8.260885495537469980e-01
1.918000000000231466e+03,8.261010192949673758e-01
1.918100000000231375e+03,8.261134875337811101e-01
1.918200000000231512e+03,8.261259542704399994e-01
1.918300000000231648e+03,8.261384195051958423e-01
1.918400000000231557e+03,8.261508832383001044e-01
1.918500000000231466e+03,8.261633454700045842e-01
1.918600000000231603e+03,8.261758062005607472e-01
1.918700000000231739e+03,8.261882654302200590e-01
1.918800000000231648e+03,8.262007231592339851e-01
1.918900000000231557e+03,8.262131793878538799e-01
1.919000000000231694e+03,8.262256341163310980e-01
1.919100000000231830e+03,8.262380873449169938e-01
1.919200000000231739e+03,8.262505390738625888e-01
1.919300000000231648e+03,8.262629893034194595e-01
1.919400000000231785e+03,8.262754380338382942e-01
1.919500000000231921e+03,8.262878852653704476e-01
1.919600000000231830e+03,8.263003309982668299e-01
1.919700000000231739e+03,8.263127752327783515e-01
1.919800000000231876e+03,8.263252179691561450e-01
1.919900000000232012e+03,8.263376592076507876e-01
1.920000000000231921e+03,8.263500989485134118e-01
1.920100000000231830e+03,8.263625371919944840e-01
1.920200000000231967e+03,8.263749739383448034e-01
1.920300000000232103e+03,8.263874091878150585e-01
1.920400000000232012e+03,8.263998429406557156e-01
1.920500000000231921e+03,8.264122751971175740e-01
1.920600000000232058e+03,8.264247059574509890e-01
1.920700000000232194e+03,8.264371352219064271e-01
1.920800000000232103e+03,8.264495629907341323e-01
1.920900000000232012e+03,8.264619892641845711e-01
1.921000000000232149e+03,8.264744140425082097e-01
1.921100000000232285e+03,8.264868373259548484e-01
1.921200000000232194e+03,8.264992591147749534e-01
1.921300000000232103e+03,8.265116794092186581e-01
1.921400000000232239e+03,8.265240982095359845e-01
1.921500000000232376e+03,8.265365155159768440e-01
1.921600000000232285e+03,8.265489313287914808e-01
1.921700000000232194e+03,8.265613456482294730e-01
1.921800000000232330e+03,8.265737584745409539e-01
1.921900000000232467e+03,8.265861698079756126e-01
1.922000000000232376e+03,8.265985796487832493e-01
1.922100000000232285e+03,8.266109879972135532e-01
1.922200000000232421e+03,8.266233948535162135e-01
1.922300000000232558e+03,8.266358002179408082e-01
1.922400000000232467e+03,8.266482040907366935e-01
1.922500000000232376e+03,8.266606064721537805e-01
1.922600000000232512e+03,8.266730073624410924e-01
1.922700000000232649e+03,8.266854067618484292e-01
1.922800000000232558e+03,8.266978046706248140e-01
1.922900000000232467e+03,8.267102010890196029e-01
1.923000000000232603e+03,8.267225960172821519e-01
1.923100000000232740e+03,8.267349894556614842e-01
1.923200000000232649e+03,8.267473814044069558e-01
1.923300000000232558e+03,8.267597718637674786e-01
1.923400000000232694e+03,8.267721608339919648e-01
1.923500000000232831e+03,8.267845483153297703e-01
1.923600000000232740e+03,8.267969343080293632e-01
1.923700000000232649e+03,8.268093188123397663e-01
1.923800000000232785e+03,8.268217018285101139e-01
1.923900000000232922e+03,8.268340833567888737e-01
1.924000000000232831e+03,8.268464633974248468e-01
1.924100000000232740e+03,8.268588419506665010e-01
1.924200000000232876e+03,8.268712190167627485e-01
1.924300000000233013e+03,8.268835945959620570e-01
1.924400000000232922e+03,8.268959686885126725e-01
1.924500000000232831e+03,8.269083412946633960e-01
1.924600000000232967e+03,8.269207124146625842e-01
1.924700000000233103e+03,8.269330820487583722e-01
1.924800000000233013e+03,8.269454501971992277e-01
1.924900000000232922e+03,8.269578168602333967e-01
1.925000000000233058e+03,8.269701820381090140e-01
1.925100000000233194e+03,8.269825457310742145e-01
1.925200000000233103e+03,8.269949079393772440e-01
1.925300000000233013e+03,8.270072686632659043e-01
1.925400000000233149e+03,8.270196279029883302e-01
1.925500000000233285e+03,8.270319856587924345e-01
1.925600000000233194e+03,8.270443419309261301e-01
1.925700000000233103e+03,8.270566967196371078e-01
1.925800000000233240e+03,8.270690500251732802e-01
1.925900000000233376e+03,8.270814018477823382e-01
1.926000000000233285e+03,8.270937521877120835e-01
1.926100000000233194e+03,8.271061010452098738e-01
1.926200000000233331e+03,8.271184484205234000e-01
1.926300000000233467e+03,8.271307943139004637e-01
1.926400000000233376e+03,8.271431387255879786e-01
1.926500000000233285e+03,8.271554816558338574e-01
1.926600000000233422e+03,8.271678231048852359e-01
1.926700000000233558e+03,8.271801630729894717e-01
1.926800000000233467e+03,8.271925015603937004e-01
1.926900000000233376e+03,8.272048385673452797e-01
1.927000000000233513e+03,8.272171740940914564e-01
1.927100000000233649e+03,8.272295081408791440e-01
1.927200000000233558e+03,8.272418407079554781e-01
1.927300000000233467e+03,8.272541717955674834e-01
1.927400000000233604e+03,8.272665014039620734e-01
1.927500000000233740e+03,8.272788295333862729e-01
1.927600000000233649e+03,8.272911561840865513e-01
1.927700000000233558e+03,8.273034813563101553e-01
1.927800000000233695e+03,8.273158050503035543e-01
1.927900000000233831e+03,8.273281272663136621e-01
1.928000000000233740e+03,8.273404480045868370e-01
1.928100000000233649e+03,8.273527672653697707e-01
1.928200000000233786e+03,8.273650850489092656e-01
1.928300000000233922e+03,8.273774013554515694e-01
1.928400000000233831e+03,8.273897161852429294e-01
1.928500000000233740e+03,8.274020295385300372e-01
1.928600000000233877e+03,8.274143414155592513e-01
1.928700000000234013e+03,8.274266518165765971e-01
1.928800000000233922e+03,8.274389607418285442e-01
1.928900000000233831e+03,8.274512681915611179e-01
1.929000000000233968e+03,8.274635741660205657e-01
1.929100000000234104e+03,8.274758786654528020e-01
1.929200000000234013e+03,8.274881816901038523e-01
1.929300000000233922e+03,8.275004832402198529e-01
1.929400000000234058e+03,8.275127833160468294e-01
1.929500000000234195e+03,8.275250819178302519e-01
1.929600000000234104e+03,8.275373790458161460e-01
1.929700000000234013e+03,8.275496747002504261e-01
1.929800000000234149e+03,8.275619688813785624e-01
1.929900000000234286e+03,8.275742615894463583e-01
1.930000000000234195e+03,8.275865528246993952e-01
1.930100000000234104e+03,8.275988425873832544e-01
1.930200000000234240e+03,8.276111308777432951e-01
1.930300000000234377e+03,8.276234176960252098e-01
1.930400000000234286e+03,8.276357030424743577e-01
1.930500000000234195e+03,8.276479869173359871e-01
1.930600000000234331e+03,8.276602693208554573e-01
1.930700000000234468e+03,8.276725502532780165e-01
1.930800000000234377e+03,8.276848297148488021e-01
1.930900000000234286e+03,8.276971077058130621e-01
1.931000000000234422e+03,8.277093842264159340e-01
1.931100000000234559e+03,8.277216592769023329e-01
1.931200000000234468e+03,8.277339328575173960e-01
1.931300000000234377e+03,8.277462049685059275e-01
1.931400000000234513e+03,8.277584756101128427e-01
1.931500000000234650e+03,8.277707447825831677e-01
1.931600000000234559e+03,8.277830124861613736e-01
1.931700000000234468e+03,8.277952787210925978e-01
1.931800000000234604e+03,8.278075434876212002e-01
1.931900000000234741e+03,8.278198067859919851e-01
1.932000000000234650e+03,8.278320686164495346e-01
1.932100000000234559e+03,8.278443289792380977e-01
