# wavelength_um,throughput, length
1.286999999999999922e+00,9.988515474558076201e-01,1.000000000000000000e+01
1.288000000000000034e+00,9.988541725911875835e-01,1.000000000000000000e+01
1.288999999999999924e+00,9.988568326772797601e-01,1.000000000000000000e+01
1.290000000000000036e+00,9.988594537110793148e-01,1.000000000000000000e+01
1.290999999999999925e+00,9.988622954696640965e-01,1.000000000000000000e+01
1.292000000000000037e+00,9.988656118305437870e-01,1.000000000000000000e+01
1.292999999999999927e+00,9.988693187078576674e-01,1.000000000000000000e+01
1.294000000000000039e+00,9.988733326389009903e-01,1.000000000000000000e+01
1.294999999999999929e+00,9.988775698568703731e-01,1.000000000000000000e+01
1.296000000000000041e+00,9.988819462921193493e-01,1.000000000000000000e+01
1.296999999999999931e+00,9.988863786565755909e-01,1.000000000000000000e+01
1.298000000000000043e+00,9.988907828962151347e-01,1.000000000000000000e+01
1.298999999999999932e+00,9.988950754294944057e-01,1.000000000000000000e+01
1.300000000000000044e+00,9.988991725278493217e-01,1.000000000000000000e+01
1.300999999999999934e+00,9.989035013902873850e-01,1.000000000000000000e+01
1.302000000000000046e+00,9.989083860954230953e-01,1.000000000000000000e+01
1.302999999999999936e+00,9.989135882547959255e-01,1.000000000000000000e+01
1.304000000000000048e+00,9.989188698139732647e-01,1.000000000000000000e+01
1.304999999999999938e+00,9.989239922813073491e-01,1.000000000000000000e+01
1.306000000000000050e+00,9.989287176560093240e-01,1.000000000000000000e+01
1.306999999999999940e+00,9.989328074959268333e-01,1.000000000000000000e+01
1.308000000000000052e+00,9.989360236845689078e-01,1.000000000000000000e+01
1.308999999999999941e+00,9.989381281116833655e-01,1.000000000000000000e+01
1.310000000000000053e+00,9.989388825054948962e-01,1.000000000000000000e+01
1.310999999999999943e+00,9.989385098740305446e-01,1.000000000000000000e+01
1.312000000000000055e+00,9.989374597548353885e-01,1.000000000000000000e+01
1.312999999999999945e+00,9.989358341162554167e-01,1.000000000000000000e+01
1.314000000000000057e+00,9.989337350788638492e-01,1.000000000000000000e+01
1.314999999999999947e+00,9.989312642994030433e-01,1.000000000000000000e+01
1.316000000000000059e+00,9.989285239016594264e-01,1.000000000000000000e+01
1.316999999999999948e+00,9.989256157045052209e-01,1.000000000000000000e+01
1.318000000000000060e+00,9.989226416873850933e-01,1.000000000000000000e+01
1.318999999999999950e+00,9.989197038362207515e-01,1.000000000000000000e+01
1.320000000000000062e+00,9.989169039887285662e-01,1.000000000000000000e+01
1.320999999999999952e+00,9.989140567389859227e-01,1.000000000000000000e+01
1.322000000000000064e+00,9.989109402981475316e-01,1.000000000000000000e+01
1.322999999999999954e+00,9.989076021679135220e-01,1.000000000000000000e+01
1.324000000000000066e+00,9.989040896977599004e-01,1.000000000000000000e+01
1.324999999999999956e+00,9.989004505497801611e-01,1.000000000000000000e+01
1.326000000000000068e+00,9.988967320799785332e-01,1.000000000000000000e+01
1.326999999999999957e+00,9.988929819576524149e-01,1.000000000000000000e+01
1.328000000000000069e+00,9.988892473916225478e-01,1.000000000000000000e+01
1.328999999999999959e+00,9.988855763685476896e-01,1.000000000000000000e+01
1.330000000000000071e+00,9.988820159501469176e-01,1.000000000000000000e+01
1.330999999999999961e+00,9.988783142855475194e-01,1.000000000000000000e+01
1.332000000000000073e+00,9.988742821979496034e-01,1.000000000000000000e+01
1.332999999999999963e+00,9.988700611578816835e-01,1.000000000000000000e+01
1.334000000000000075e+00,9.988657928028404909e-01,1.000000000000000000e+01
1.334999999999999964e+00,9.988616187834179483e-01,1.000000000000000000e+01
1.336000000000000076e+00,9.988576807631177612e-01,1.000000000000000000e+01
1.336999999999999966e+00,9.988541202622495119e-01,1.000000000000000000e+01
1.338000000000000078e+00,9.988510791199880501e-01,1.000000000000000000e+01
1.338999999999999968e+00,9.988486988716048787e-01,1.000000000000000000e+01
1.340000000000000080e+00,9.988471212083210871e-01,1.000000000000000000e+01
1.340999999999999970e+00,9.988460728829701152e-01,1.000000000000000000e+01
1.342000000000000082e+00,9.988451705534830971e-01,1.000000000000000000e+01
1.342999999999999972e+00,9.988443906882331635e-01,1.000000000000000000e+01
1.344000000000000083e+00,9.988437097549071053e-01,1.000000000000000000e+01
1.344999999999999973e+00,9.988431042206481481e-01,1.000000000000000000e+01
1.346000000000000085e+00,9.988425507069985665e-01,1.000000000000000000e+01
1.346999999999999975e+00,9.988420256803245412e-01,1.000000000000000000e+01
1.348000000000000087e+00,9.988415054518665626e-01,1.000000000000000000e+01
1.348999999999999977e+00,9.988409666422497502e-01,1.000000000000000000e+01
1.350000000000000089e+00,9.988403857169869671e-01,1.000000000000000000e+01
1.350999999999999979e+00,9.988398323498831610e-01,1.000000000000000000e+01
1.352000000000000091e+00,9.988393689384735818e-01,1.000000000000000000e+01
1.352999999999999980e+00,9.988389615751785966e-01,1.000000000000000000e+01
1.354000000000000092e+00,9.988385760423703630e-01,1.000000000000000000e+01
1.354999999999999982e+00,9.988381784317733603e-01,1.000000000000000000e+01
1.356000000000000094e+00,9.988377345251445716e-01,1.000000000000000000e+01
1.356999999999999984e+00,9.988372102587157464e-01,1.000000000000000000e+01
1.358000000000000096e+00,9.988365715682423485e-01,1.000000000000000000e+01
1.358999999999999986e+00,9.988357843888205911e-01,1.000000000000000000e+01
1.360000000000000098e+00,9.988348146546416340e-01,1.000000000000000000e+01
1.360999999999999988e+00,9.988319424273867098e-01,1.000000000000000000e+01
1.362000000000000099e+00,9.988256831371634670e-01,1.000000000000000000e+01
1.362999999999999989e+00,9.988163555830883444e-01,1.000000000000000000e+01
1.364000000000000101e+00,9.988042781532169290e-01,1.000000000000000000e+01
1.364999999999999991e+00,9.987897694949710026e-01,1.000000000000000000e+01
1.366000000000000103e+00,9.987731480960394537e-01,1.000000000000000000e+01
1.366999999999999993e+00,9.987547324790865266e-01,1.000000000000000000e+01
1.368000000000000105e+00,9.987348413909632461e-01,1.000000000000000000e+01
1.368999999999999995e+00,9.987137933666973000e-01,1.000000000000000000e+01
1.370000000000000107e+00,9.986919075272451263e-01,1.000000000000000000e+01
1.370999999999999996e+00,9.986622872672019646e-01,1.000000000000000000e+01
1.372000000000000108e+00,9.986198974130039430e-01,1.000000000000000000e+01
1.372999999999999998e+00,9.985678479961670462e-01,1.000000000000000000e+01
1.374000000000000110e+00,9.985092513129478764e-01,1.000000000000000000e+01
1.375000000000000000e+00,9.984472225409974921e-01,1.000000000000000000e+01
1.375999999999999890e+00,9.983848804434671820e-01,1.000000000000000000e+01
1.377000000000000002e+00,9.983253484704707192e-01,1.000000000000000000e+01
1.377999999999999892e+00,9.982717536170834238e-01,1.000000000000000000e+01
1.379000000000000004e+00,9.982272266048531906e-01,1.000000000000000000e+01
1.379999999999999893e+00,9.981948996588775325e-01,1.000000000000000000e+01
1.381000000000000005e+00,9.981697804871931812e-01,1.000000000000000000e+01
1.381999999999999895e+00,9.981451292434529998e-01,1.000000000000000000e+01
1.383000000000000007e+00,9.981214581567470212e-01,1.000000000000000000e+01
1.383999999999999897e+00,9.980992797115987303e-01,1.000000000000000000e+01
1.385000000000000009e+00,9.980791061467018110e-01,1.000000000000000000e+01
1.385999999999999899e+00,9.980614506493370452e-01,1.000000000000000000e+01
1.387000000000000011e+00,9.980468258923210767e-01,1.000000000000000000e+01
1.387999999999999901e+00,9.980357447329721854e-01,1.000000000000000000e+01
1.389000000000000012e+00,9.980287201202969749e-01,1.000000000000000000e+01
1.389999999999999902e+00,9.980262646765764023e-01,1.000000000000000000e+01
1.391000000000000014e+00,9.980306528179260228e-01,1.000000000000000000e+01
1.391999999999999904e+00,9.980429600434151949e-01,1.000000000000000000e+01
1.393000000000000016e+00,9.980619000346758751e-01,1.000000000000000000e+01
1.393999999999999906e+00,9.980861858687885002e-01,1.000000000000000000e+01
1.395000000000000018e+00,9.981145313757683324e-01,1.000000000000000000e+01
1.395999999999999908e+00,9.981456502278597265e-01,1.000000000000000000e+01
1.397000000000000020e+00,9.981782572696236144e-01,1.000000000000000000e+01
1.397999999999999909e+00,9.982110677358296824e-01,1.000000000000000000e+01
1.399000000000000021e+00,9.982427980879896579e-01,1.000000000000000000e+01
1.399999999999999911e+00,9.982721658273111531e-01,1.000000000000000000e+01
