wavelength (nm), strehl
1.738849999999309830e+03,6.585147614483698453e-01
1.738899999999309784e+03,6.585273959335361527e-01
1.738949999999309739e+03,6.585400296754322369e-01
1.738999999999309694e+03,6.585526626741131651e-01
1.739049999999309648e+03,6.585652949296344483e-01
1.739099999999309603e+03,6.585779264420510426e-01
1.739149999999309557e+03,6.585905572114185702e-01
1.739199999999309512e+03,6.586031872377917651e-01
1.739249999999309466e+03,6.586158165212266935e-01
1.739299999999309421e+03,6.586284450617778674e-01
1.739349999999309375e+03,6.586410728595009090e-01
1.739399999999309330e+03,6.586536999144512183e-01
1.739449999999309284e+03,6.586663262266836405e-01
1.739499999999309239e+03,6.586789517962537976e-01
1.739549999999309193e+03,6.586915766232167568e-01
1.739599999999309148e+03,6.587042007076278072e-01
1.739649999999309102e+03,6.587168240495422378e-01
1.739699999999309057e+03,6.587294466490151157e-01
1.739749999999309011e+03,6.587420685061017300e-01
1.739799999999308966e+03,6.587546896208574809e-01
1.739849999999308920e+03,6.587673099933372134e-01
1.739899999999308875e+03,6.587799296235966606e-01
1.739949999999308830e+03,6.587925485116905566e-01
1.739999999999308784e+03,6.588051666576744125e-01
1.740049999999308739e+03,6.588177840616031844e-01
1.740099999999308693e+03,6.588304007235321613e-01
1.740149999999308648e+03,6.588430166435166324e-01
1.740199999999308602e+03,6.588556318216117758e-01
1.740249999999308557e+03,6.588682462578726584e-01
1.740299999999308511e+03,6.588808599523545695e-01
1.740349999999308466e+03,6.588934729051126871e-01
1.740399999999308420e+03,6.589060851162019672e-01
1.740449999999308375e+03,6.589186965856779210e-01
1.740499999999308329e+03,6.589313073135955046e-01
1.740549999999308284e+03,6.589439173000098959e-01
1.740599999999308238e+03,6.589565265449762732e-01
1.740649999999308193e+03,6.589691350485497034e-01
1.740699999999308147e+03,6.589817428107853647e-01
1.740749999999308102e+03,6.589943498317384352e-01
1.740799999999308056e+03,6.590069561114640928e-01
1.740849999999308011e+03,6.590195616500174047e-01
1.740899999999307965e+03,6.590321664474534380e-01
1.740949999999307920e+03,6.590447705038275927e-01
1.740999999999307875e+03,6.590573738191947140e-01
1.741049999999307829e+03,6.590699763936100908e-01
1.741099999999307784e+03,6.590825782271284572e-01
1.741149999999307738e+03,6.590951793198053243e-01
1.741199999999307693e+03,6.591077796716958703e-01
1.741249999999307647e+03,6.591203792828548291e-01
1.741299999999307602e+03,6.591329781533373788e-01
1.741349999999307556e+03,6.591455762831988086e-01
1.741399999999307511e+03,6.591581736724940743e-01
1.741449999999307465e+03,6.591707703212781322e-01
1.741499999999307420e+03,6.591833662296061602e-01
1.741549999999307374e+03,6.591959613975334475e-01
1.741599999999307329e+03,6.592085558251147281e-01
1.741649999999307283e+03,6.592211495124052911e-01
1.741699999999307238e+03,6.592337424594599815e-01
1.741749999999307192e+03,6.592463346663340884e-01
1.741799999999307147e+03,6.592589261330825678e-01
1.741849999999307101e+03,6.592715168597603759e-01
1.741899999999307056e+03,6.592841068464225796e-01
1.741949999999307011e+03,6.592966960931244680e-01
1.741999999999306965e+03,6.593092845999207752e-01
1.742049999999306920e+03,6.593218723668664571e-01
1.742099999999306874e+03,6.593344593940169140e-01
1.742149999999306829e+03,6.593470456814268799e-01
1.742199999999306783e+03,6.593596312291514216e-01
1.742249999999306738e+03,6.593722160372456065e-01
1.742299999999306692e+03,6.593848001057643904e-01
1.742349999999306647e+03,6.593973834347627294e-01
1.742399999999306601e+03,6.594099660242958016e-01
1.742449999999306556e+03,6.594225478744183411e-01
1.742499999999306510e+03,6.594351289851856368e-01
1.742549999999306465e+03,6.594477093566525339e-01
1.742599999999306419e+03,6.594602889888737662e-01
1.742649999999306374e+03,6.594728678819046230e-01
1.742699999999306328e+03,6.594854460358000603e-01
1.742749999999306283e+03,6.594980234506149230e-01
1.742799999999306237e+03,6.595106001264042783e-01
1.742849999999306192e+03,6.595231760632230822e-01
1.742899999999306146e+03,6.595357512611261797e-01
1.742949999999306101e+03,6.595483257201686378e-01
1.742999999999306056e+03,6.595608994404051906e-01
1.743049999999306010e+03,6.595734724218910161e-01
1.743099999999305965e+03,6.595860446646808484e-01
1.743149999999305919e+03,6.595986161688299765e-01
1.743199999999305874e+03,6.596111869343930234e-01
1.743249999999305828e+03,6.596237569614248342e-01
1.743299999999305783e+03,6.596363262499806979e-01
1.743349999999305737e+03,6.596488948001152375e-01
1.743399999999305692e+03,6.596614626118832980e-01
1.743449999999305646e+03,6.596740296853400576e-01
1.743499999999305601e+03,6.596865960205403612e-01
1.743549999999305555e+03,6.596991616175388318e-01
1.743599999999305510e+03,6.597117264763906475e-01
1.743649999999305464e+03,6.597242905971505422e-01
1.743699999999305419e+03,6.597368539798736942e-01
1.743749999999305373e+03,6.597494166246146152e-01
1.743799999999305328e+03,6.597619785314283725e-01
1.743849999999305282e+03,6.597745397003698109e-01
1.743899999999305237e+03,6.597871001314935535e-01
1.743949999999305192e+03,6.597996598248550004e-01
1.743999999999305146e+03,6.598122187805085526e-01
1.744049999999305101e+03,6.598247769985092770e-01
1.744099999999305055e+03,6.598373344789119077e-01
1.744149999999305010e+03,6.598498912217714008e-01
1.744199999999304964e+03,6.598624472271426011e-01
1.744249999999304919e+03,6.598750024950801318e-01
1.744299999999304873e+03,6.598875570256391709e-01
1.744349999999304828e+03,6.599001108188742304e-01
1.744399999999304782e+03,6.599126638748403773e-01
1.744449999999304737e+03,6.599252161935922345e-01
1.744499999999304691e+03,6.599377677751847582e-01
1.744549999999304646e+03,6.599503186196726823e-01
1.744599999999304600e+03,6.599628687271107408e-01
1.744649999999304555e+03,6.599754180975538898e-01
1.744699999999304509e+03,6.599879667310570852e-01
1.744749999999304464e+03,6.600005146276745061e-01
1.744799999999304418e+03,6.600130617874617744e-01
1.744849999999304373e+03,6.600256082104730693e-01
1.744899999999304328e+03,6.600381538967632356e-01
1.744949999999304282e+03,6.600506988463873403e-01
1.744999999999304237e+03,6.600632430594000066e-01
1.745049999999304191e+03,6.600757865358558574e-01
1.745099999999304146e+03,6.600883292758097376e-01
1.745149999999304100e+03,6.601008712793164923e-01
1.745199999999304055e+03,6.601134125464308555e-01
1.745249999999304009e+03,6.601259530772076722e-01
1.745299999999303964e+03,6.601384928717013434e-01
1.745349999999303918e+03,6.601510319299670471e-01
1.745399999999303873e+03,6.601635702520591842e-01
1.745449999999303827e+03,6.601761078380327108e-01
1.745499999999303782e+03,6.601886446879422499e-01
1.745549999999303736e+03,6.602011808018425354e-01
1.745599999999303691e+03,6.602137161797883014e-01
1.745649999999303645e+03,6.602262508218342818e-01
1.745699999999303600e+03,6.602387847280352107e-01
1.745749999999303554e+03,6.602513178984458220e-01
1.745799999999303509e+03,6.602638503331205166e-01
1.745849999999303463e+03,6.602763820321143617e-01
1.745899999999303418e+03,6.602889129954818692e-01
1.745949999999303373e+03,6.603014432232778841e-01
1.745999999999303327e+03,6.603139727155569183e-01
1.746049999999303282e+03,6.603265014723737059e-01
1.746099999999303236e+03,6.603390294937830918e-01
1.746149999999303191e+03,6.603515567798393660e-01
1.746199999999303145e+03,6.603640833305975955e-01
1.746249999999303100e+03,6.603766091461122922e-01
1.746299999999303054e+03,6.603891342264380793e-01
1.746349999999303009e+03,6.604016585716298016e-01
1.746399999999302963e+03,6.604141821817416380e-01
1.746449999999302918e+03,6.604267050568288777e-01
1.746499999999302872e+03,6.604392271969456996e-01
1.746549999999302827e+03,6.604517486021467265e-01
1.746599999999302781e+03,6.604642692724870257e-01
1.746649999999302736e+03,6.604767892080207758e-01
1.746699999999302690e+03,6.604893084088028221e-01
1.746749999999302645e+03,6.605018268748877874e-01
1.746799999999302599e+03,6.605143446063302948e-01
1.746849999999302554e+03,6.605268616031849671e-01
1.746899999999302509e+03,6.605393778655060943e-01
1.746949999999302463e+03,6.605518933933488546e-01
1.746999999999302418e+03,6.605644081867672046e-01
1.747049999999302372e+03,6.605769222458164336e-01
1.747099999999302327e+03,6.605894355705506094e-01
1.747149999999302281e+03,6.606019481610243549e-01
1.747199999999302236e+03,6.606144600172925152e-01
1.747249999999302190e+03,6.606269711394096023e-01
1.747299999999302145e+03,6.606394815274300170e-01
1.747349999999302099e+03,6.606519911814084933e-01
1.747399999999302054e+03,6.606645001013995433e-01
1.747449999999302008e+03,6.606770082874576788e-01
1.747499999999301963e+03,6.606895157396376339e-01
1.747549999999301917e+03,6.607020224579936984e-01
1.747599999999301872e+03,6.607145284425807175e-01
1.747649999999301826e+03,6.607270336934528698e-01
1.747699999999301781e+03,6.607395382106651116e-01
1.747749999999301735e+03,6.607520419942717327e-01
1.747799999999301690e+03,6.607645450443271340e-01
1.747849999999301644e+03,6.607770473608861606e-01
1.747899999999301599e+03,6.607895489440032133e-01
1.747949999999301554e+03,6.608020497937326931e-01
1.747999999999301508e+03,6.608145499101292231e-01
1.748049999999301463e+03,6.608270492932472040e-01
1.748099999999301417e+03,6.608395479431413699e-01
1.748149999999301372e+03,6.608520458598661218e-01
1.748199999999301326e+03,6.608645430434758605e-01
1.748249999999301281e+03,6.608770394940253201e-01
1.748299999999301235e+03,6.608895352115685684e-01
1.748349999999301190e+03,6.609020301961604504e-01
1.748399999999301144e+03,6.609145244478553671e-01
1.748449999999301099e+03,6.609270179667076084e-01
1.748499999999301053e+03,6.609395107527719082e-01
1.748549999999301008e+03,6.609520028061025565e-01
1.748599999999300962e+03,6.609644941267540652e-01
1.748649999999300917e+03,6.609769847147809463e-01
1.748699999999300871e+03,6.609894745702377117e-01
1.748749999999300826e+03,6.610019636931786513e-01
1.748799999999300780e+03,6.610144520836580551e-01
1.748849999999300735e+03,6.610269397417307680e-01
1.748899999999300690e+03,6.610394266674511909e-01
1.748949999999300644e+03,6.610519128608735029e-01
1.748999999999300599e+03,6.610643983220522157e-01
1.749049999999300553e+03,6.610768830510417304e-01
1.749099999999300508e+03,6.610893670478966699e-01
1.749149999999300462e+03,6.611018503126709911e-01
1.749199999999300417e+03,6.611143328454196499e-01
1.749249999999300371e+03,6.611268146461967143e-01
1.749299999999300326e+03,6.611392957150568073e-01
1.749349999999300280e+03,6.611517760520542186e-01
1.749399999999300235e+03,6.611642556572431273e-01
1.749449999999300189e+03,6.611767345306781563e-01
1.749499999999300144e+03,6.611892126724138175e-01
1.749549999999300098e+03,6.612016900825042898e-01
1.749599999999300053e+03,6.612141667610039741e-01
1.749649999999300007e+03,6.612266427079672715e-01
1.749699999999299962e+03,6.612391179234484717e-01
1.749749999999299916e+03,6.612515924075020868e-01
1.749799999999299871e+03,6.612640661601824066e-01
1.749849999999299826e+03,6.612765391815437210e-01
1.749899999999299780e+03,6.612890114716405421e-01
1.749949999999299735e+03,6.613014830305269376e-01
1.749999999999299689e+03,6.613139538582576415e-01
1.750049999999299644e+03,6.613264239548866108e-01
1.750099999999299598e+03,6.613388933204683573e-01
1.750149999999299553e+03,6.613513619550575040e-01
1.750199999999299507e+03,6.613638298587076747e-01
1.750249999999299462e+03,6.613762970314738254e-01
1.750299999999299416e+03,6.613887634734099130e-01
1.750349999999299371e+03,6.614012291845704494e-01
1.750399999999299325e+03,6.614136941650097246e-01
1.750449999999299280e+03,6.614261584147816952e-01
1.750499999999299234e+03,6.614386219339412065e-01
1.750549999999299189e+03,6.614510847225423262e-01
1.750599999999299143e+03,6.614635467806393443e-01
1.750649999999299098e+03,6.614760081082863286e-01
1.750699999999299052e+03,6.614884687055379020e-01
1.750749999999299007e+03,6.615009285724482435e-01
1.750799999999298961e+03,6.615133877090714210e-01
1.750849999999298916e+03,6.615258461154619463e-01
1.750899999999298871e+03,6.615383037916741094e-01
1.750949999999298825e+03,6.615507607377619781e-01
1.750999999999298780e+03,6.615632169537798424e-01
1.751049999999298734e+03,6.615756724397818811e-01
1.751099999999298689e+03,6.615881271958227172e-01
1.751149999999298643e+03,6.616005812219563076e-01
1.751199999999298598e+03,6.616130345182369421e-01
1.751249999999298552e+03,6.616254870847187997e-01
1.751299999999298507e+03,6.616379389214560591e-01
1.751349999999298461e+03,6.616503900285033435e-01
1.751399999999298416e+03,6.616628404059143875e-01
1.751449999999298370e+03,6.616752900537435922e-01
1.751499999999298325e+03,6.616877389720451363e-01
1.751549999999298279e+03,6.617001871608733099e-01
1.751599999999298234e+03,6.617126346202824028e-01
1.751649999999298188e+03,6.617250813503263718e-01
1.751699999999298143e+03,6.617375273510596179e-01
1.751749999999298097e+03,6.617499726225360979e-01
1.751799999999298052e+03,6.617624171648103237e-01
1.751849999999298007e+03,6.617748609779363633e-01
1.751899999999297961e+03,6.617873040619680625e-01
1.751949999999297916e+03,6.617997464169603772e-01
1.751999999999297870e+03,6.618121880429665982e-01
1.752049999999297825e+03,6.618246289400413485e-01
1.752099999999297779e+03,6.618370691082386958e-01
1.752149999999297734e+03,6.618495085476128192e-01
1.752199999999297688e+03,6.618619472582178975e-01
1.752249999999297643e+03,6.618743852401082206e-01
1.752299999999297597e+03,6.618868224933375233e-01
1.752349999999297552e+03,6.618992590179604285e-01
1.752399999999297506e+03,6.619116948140306711e-01
1.752449999999297461e+03,6.619241298816024299e-01
1.752499999999297415e+03,6.619365642207303280e-01
1.752549999999297370e+03,6.619489978314678780e-01
1.752599999999297324e+03,6.619614307138694809e-01
1.752649999999297279e+03,6.619738628679893155e-01
1.752699999999297233e+03,6.619862942938811168e-01
1.752749999999297188e+03,6.619987249915995076e-01
1.752799999999297142e+03,6.620111549611984447e-01
1.752849999999297097e+03,6.620235842027316631e-01
1.752899999999297052e+03,6.620360127162537855e-01
1.752949999999297006e+03,6.620484405018184360e-01
1.752999999999296961e+03,6.620608675594799042e-01
1.753049999999296915e+03,6.620732938892923691e-01
1.753099999999296870e+03,6.620857194913096766e-01
1.753149999999296824e+03,6.620981443655861165e-01
1.753199999999296779e+03,6.621105685121757567e-01
1.753249999999296733e+03,6.621229919311327761e-01
1.753299999999296688e+03,6.621354146225105763e-01
1.753349999999296642e+03,6.621478365863640025e-01
1.753399999999296597e+03,6.621602578227466784e-01
1.753449999999296551e+03,6.621726783317126719e-01
1.753499999999296506e+03,6.621850981133161618e-01
1.753549999999296460e+03,6.621975171676112160e-01
1.753599999999296415e+03,6.622099354946516803e-01
1.753649999999296369e+03,6.622223530944917336e-01
1.753699999999296324e+03,6.622347699671853327e-01
1.753749999999296278e+03,6.622471861127865456e-01
1.753799999999296233e+03,6.622596015313494400e-01
1.753849999999296188e+03,6.622720162229278618e-01
1.753899999999296142e+03,6.622844301875758788e-01
1.753949999999296097e+03,6.622968434253477810e-01
1.753999999999296051e+03,6.623092559362970810e-01
1.754049999999296006e+03,6.623216677204780689e-01
1.754099999999295960e+03,6.623340787779448124e-01
1.754149999999295915e+03,6.623464891087509354e-01
1.754199999999295869e+03,6.623588987129508387e-01
1.754249999999295824e+03,6.623713075905982572e-01
1.754299999999295778e+03,6.623837157417472588e-01
1.754349999999295733e+03,6.623961231664514671e-01
1.754399999999295687e+03,6.624085298647656161e-01
1.754449999999295642e+03,6.624209358367431077e-01
1.754499999999295596e+03,6.624333410824377877e-01
1.754549999999295551e+03,6.624457456019039459e-01
1.754599999999295505e+03,6.624581493951954281e-01
1.754649999999295460e+03,6.624705524623660802e-01
1.754699999999295414e+03,6.624829548034701920e-01
1.754749999999295369e+03,6.624953564185613875e-01
1.754799999999295324e+03,6.625077573076934012e-01
1.754849999999295278e+03,6.625201574709205232e-01
1.754899999999295233e+03,6.625325569082965993e-01
1.754949999999295187e+03,6.625449556198753642e-01
1.754999999999295142e+03,6.625573536057108859e-01
1.755049999999295096e+03,6.625697508658573431e-01
1.755099999999295051e+03,6.625821474003681377e-01
1.755149999999295005e+03,6.625945432092974485e-01
1.755199999999294960e+03,6.626069382926990103e-01
1.755249999999294914e+03,6.626193326506270020e-01
1.755299999999294869e+03,6.626317262831350474e-01
1.755349999999294823e+03,6.626441191902771033e-01
1.755399999999294778e+03,6.626565113721071265e-01
1.755449999999294732e+03,6.626689028286788519e-01
1.755499999999294687e+03,6.626812935600464582e-01
1.755549999999294641e+03,6.626936835662633474e-01
1.755599999999294596e+03,6.627060728473836981e-01
1.755649999999294550e+03,6.627184614034613563e-01
1.755699999999294505e+03,6.627308492345501678e-01
1.755749999999294459e+03,6.627432363407038673e-01
1.755799999999294414e+03,6.627556227219763008e-01
1.755849999999294369e+03,6.627680083784214249e-01
1.755899999999294323e+03,6.627803933100931966e-01
1.755949999999294278e+03,6.627927775170450175e-01
1.755999999999294232e+03,6.628051609993311777e-01
1.756049999999294187e+03,6.628175437570051898e-01
1.756099999999294141e+03,6.628299257901212327e-01
1.756149999999294096e+03,6.628423070987325971e-01
1.756199999999294050e+03,6.628546876828934620e-01
1.756249999999294005e+03,6.628670675426576731e-01
1.756299999999293959e+03,6.628794466780788541e-01
1.756349999999293914e+03,6.628918250892108510e-01
1.756399999999293868e+03,6.629042027761075095e-01
1.756449999999293823e+03,6.629165797388225645e-01
1.756499999999293777e+03,6.629289559774098617e-01
1.756549999999293732e+03,6.629413314919232469e-01
1.756599999999293686e+03,6.629537062824161220e-01
1.756649999999293641e+03,6.629660803489428877e-01
1.756699999999293595e+03,6.629784536915567239e-01
1.756749999999293550e+03,6.629908263103116983e-01
1.756799999999293505e+03,6.630031982052615458e-01
1.756849999999293459e+03,6.630155693764601121e-01
1.756899999999293414e+03,6.630279398239607991e-01
1.756949999999293368e+03,6.630403095478178965e-01
1.756999999999293323e+03,6.630526785480843621e-01
1.757049999999293277e+03,6.630650468248148188e-01
1.757099999999293232e+03,6.630774143780625574e-01
1.757149999999293186e+03,6.630897812078812015e-01
1.757199999999293141e+03,6.631021473143247080e-01
1.757249999999293095e+03,6.631145126974467008e-01
1.757299999999293050e+03,6.631268773573009145e-01
1.757349999999293004e+03,6.631392412939410841e-01
1.757399999999292959e+03,6.631516045074208332e-01
1.757449999999292913e+03,6.631639669977941187e-01
1.757499999999292868e+03,6.631763287651142313e-01
1.757549999999292822e+03,6.631886898094352389e-01
1.757599999999292777e+03,6.632010501308106543e-01
1.757649999999292731e+03,6.632134097292941011e-01
1.757699999999292686e+03,6.632257686049395362e-01
1.757749999999292640e+03,6.632381267578003614e-01
1.757799999999292595e+03,6.632504841879305335e-01
1.757849999999292550e+03,6.632628408953834542e-01
1.757899999999292504e+03,6.632751968802128584e-01
1.757949999999292459e+03,6.632875521424724807e-01
1.757999999999292413e+03,6.632999066822158341e-01
1.758049999999292368e+03,6.633122604994969862e-01
1.758099999999292322e+03,6.633246135943688948e-01
1.758149999999292277e+03,6.633369659668858498e-01
1.758199999999292231e+03,6.633493176171011418e-01
1.758249999999292186e+03,6.633616685450686168e-01
1.758299999999292140e+03,6.633740187508416764e-01
1.758349999999292095e+03,6.633863682344740553e-01
1.758399999999292049e+03,6.633987169960197106e-01
1.758449999999292004e+03,6.634110650355314887e-01
1.758499999999291958e+03,6.634234123530636795e-01
1.758549999999291913e+03,6.634357589486696849e-01
1.758599999999291867e+03,6.634481048224032396e-01
1.758649999999291822e+03,6.634604499743176342e-01
1.758699999999291776e+03,6.634727944044667147e-01
1.758749999999291731e+03,6.634851381129038828e-01
1.758799999999291686e+03,6.634974810996832062e-01
1.758849999999291640e+03,6.635098233648575317e-01
1.758899999999291595e+03,6.635221649084810380e-01
1.758949999999291549e+03,6.635345057306070160e-01
1.758999999999291504e+03,6.635468458312893114e-01
1.759049999999291458e+03,6.635591852105812150e-01
1.759099999999291413e+03,6.635715238685363504e-01
1.759149999999291367e+03,6.635838618052084525e-01
1.759199999999291322e+03,6.635961990206509231e-01
1.759249999999291276e+03,6.636085355149171638e-01
1.759299999999291231e+03,6.636208712880609095e-01
1.759349999999291185e+03,6.636332063401357839e-01
1.759399999999291140e+03,6.636455406711952998e-01
1.759449999999291094e+03,6.636578742812927478e-01
1.759499999999291049e+03,6.636702071704819739e-01
1.759549999999291003e+03,6.636825393388163796e-01
1.759599999999290958e+03,6.636948707863493668e-01
1.759649999999290912e+03,6.637072015131346703e-01
1.759699999999290867e+03,6.637195315192255807e-01
1.759749999999290822e+03,6.637318608046759438e-01
1.759799999999290776e+03,6.637441893695389394e-01
1.759849999999290731e+03,6.637565172138681913e-01
1.759899999999290685e+03,6.637688443377169900e-01
1.759949999999290640e+03,6.637811707411394035e-01
1.759999999999290594e+03,6.637934964241882785e-01
1.760049999999290549e+03,6.638058213869174606e-01
1.760099999999290503e+03,6.638181456293802407e-01
1.760149999999290458e+03,6.638304691516303535e-01
1.760199999999290412e+03,6.638427919537210897e-01
1.760249999999290367e+03,6.638551140357058511e-01
1.760299999999290321e+03,6.638674353976381504e-01
1.760349999999290276e+03,6.638797560395716113e-01
1.760399999999290230e+03,6.638920759615594136e-01
1.760449999999290185e+03,6.639043951636552920e-01
1.760499999999290139e+03,6.639167136459124263e-01
1.760549999999290094e+03,6.639290314083845512e-01
1.760599999999290048e+03,6.639413484511249575e-01
1.760649999999290003e+03,6.639536647741870468e-01
1.760699999999289957e+03,6.639659803776241098e-01
1.760749999999289912e+03,6.639782952614898814e-01
1.760799999999289867e+03,6.639906094258376523e-01
1.760849999999289821e+03,6.640029228707207132e-01
1.760899999999289776e+03,6.640152355961926878e-01
1.760949999999289730e+03,6.640275476023068668e-01
1.760999999999289685e+03,6.640398588891165410e-01
1.761049999999289639e+03,6.640521694566754451e-01
1.761099999999289594e+03,6.640644793050366479e-01
1.761149999999289548e+03,6.640767884342537730e-01
1.761199999999289503e+03,6.640890968443798892e-01
1.761249999999289457e+03,6.641014045354687312e-01
1.761299999999289412e+03,6.641137115075737007e-01
1.761349999999289366e+03,6.641260177607476445e-01
1.761399999999289321e+03,6.641383232950446303e-01
1.761449999999289275e+03,6.641506281105175047e-01
1.761499999999289230e+03,6.641629322072198915e-01
1.761549999999289184e+03,6.641752355852051926e-01
1.761599999999289139e+03,6.641875382445264764e-01
1.761649999999289093e+03,6.641998401852371448e-01
1.761699999999289048e+03,6.642121414073908214e-01
1.761749999999289003e+03,6.642244419110407971e-01
1.761799999999288957e+03,6.642367416962401405e-01
1.761849999999288912e+03,6.642490407630422533e-01
1.761899999999288866e+03,6.642613391115007593e-01
1.761949999999288821e+03,6.642736367416686161e-01
1.761999999999288775e+03,6.642859336535995585e-01
1.762049999999288730e+03,6.642982298473463221e-01
1.762099999999288684e+03,6.643105253229626417e-01
1.762149999999288639e+03,6.643228200805018080e-01
1.762199999999288593e+03,6.643351141200171117e-01
1.762249999999288548e+03,6.643474074415616215e-01
1.762299999999288502e+03,6.643597000451888501e-01
1.762349999999288457e+03,6.643719919309519772e-01
1.762399999999288411e+03,6.643842830989044046e-01
1.762449999999288366e+03,6.643965735490994229e-01
1.762499999999288320e+03,6.644088632815901008e-01
1.762549999999288275e+03,6.644211522964298400e-01
1.762599999999288229e+03,6.644334405936719312e-01
1.762649999999288184e+03,6.644457281733695542e-01
1.762699999999288138e+03,6.644580150355761106e-01
1.762749999999288093e+03,6.644703011803451131e-01
1.762799999999288048e+03,6.644825866077290755e-01
1.762849999999288002e+03,6.644948713177816213e-01
1.762899999999287957e+03,6.645071553105561524e-01
1.762949999999287911e+03,6.645194385861060704e-01
1.762999999999287866e+03,6.645317211444840000e-01
1.763049999999287820e+03,6.645440029857434538e-01
1.763099999999287775e+03,6.645562841099380558e-01
1.763149999999287729e+03,6.645685645171203193e-01
1.763199999999287684e+03,6.645808442073439792e-01
1.763249999999287638e+03,6.645931231806621042e-01
1.763299999999287593e+03,6.646054014371277630e-01
1.763349999999287547e+03,6.646176789767943571e-01
1.763399999999287502e+03,6.646299557997150664e-01
1.763449999999287456e+03,6.646422319059429595e-01
1.763499999999287411e+03,6.646545072955314382e-01
1.763549999999287365e+03,6.646667819685334599e-01
1.763599999999287320e+03,6.646790559250023156e-01
1.763649999999287274e+03,6.646913291649910738e-01
1.763699999999287229e+03,6.647036016885532472e-01
1.763749999999287184e+03,6.647158734957416826e-01
1.763799999999287138e+03,6.647281445866097815e-01
1.763849999999287093e+03,6.647404149612102797e-01
1.763899999999287047e+03,6.647526846195969119e-01
1.763949999999287002e+03,6.647649535618225247e-01
1.763999999999286956e+03,6.647772217879401868e-01
1.764049999999286911e+03,6.647894892980030779e-01
1.764099999999286865e+03,6.648017560920643776e-01
1.764149999999286820e+03,6.648140221701774877e-01
1.764199999999286774e+03,6.648262875323951437e-01
1.764249999999286729e+03,6.648385521787707475e-01
1.764299999999286683e+03,6.648508161093572566e-01
1.764349999999286638e+03,6.648630793242078507e-01
1.764399999999286592e+03,6.648753418233758206e-01
1.764449999999286547e+03,6.648876036069139017e-01
1.764499999999286501e+03,6.648998646748756070e-01
1.764549999999286456e+03,6.649121250273136718e-01
1.764599999999286410e+03,6.649243846642813871e-01
1.764649999999286365e+03,6.649366435858319324e-01
1.764699999999286320e+03,6.649489017920182654e-01
1.764749999999286274e+03,6.649611592828935658e-01
1.764799999999286229e+03,6.649734160585106801e-01
1.764849999999286183e+03,6.649856721189230102e-01
1.764899999999286138e+03,6.649979274641835136e-01
1.764949999999286092e+03,6.650101820943451481e-01
1.764999999999286047e+03,6.650224360094610931e-01
1.765049999999286001e+03,6.650346892095844176e-01
1.765099999999285956e+03,6.650469416947680790e-01
1.765149999999285910e+03,6.650591934650651460e-01
1.765199999999285865e+03,6.650714445205287983e-01
1.765249999999285819e+03,6.650836948612121047e-01
1.765299999999285774e+03,6.650959444871679116e-01
1.765349999999285728e+03,6.651081933984495098e-01
1.765399999999285683e+03,6.651204415951095239e-01
1.765449999999285637e+03,6.651326890772012446e-01
1.765499999999285592e+03,6.651449358447777405e-01
1.765549999999285546e+03,6.651571818978920803e-01
1.765599999999285501e+03,6.651694272365968885e-01
1.765649999999285455e+03,6.651816718609457890e-01
1.765699999999285410e+03,6.651939157709914063e-01
1.765749999999285365e+03,6.652061589667866981e-01
1.765799999999285319e+03,6.652184014483847330e-01
1.765849999999285274e+03,6.652306432158386906e-01
1.765899999999285228e+03,6.652428842692013067e-01
1.765949999999285183e+03,6.652551246085256498e-01
1.765999999999285137e+03,6.652673642338646776e-01
1.766049999999285092e+03,6.652796031452714587e-01
1.766099999999285046e+03,6.652918413427989508e-01
1.766149999999285001e+03,6.653040788265000005e-01
1.766199999999284955e+03,6.653163155964277875e-01
1.766249999999284910e+03,6.653285516526349364e-01
1.766299999999284864e+03,6.653407869951748488e-01
1.766349999999284819e+03,6.653530216241002604e-01
1.766399999999284773e+03,6.653652555394639068e-01
1.766449999999284728e+03,6.653774887413189676e-01
1.766499999999284682e+03,6.653897212297184005e-01
1.766549999999284637e+03,6.654019530047149411e-01
1.766599999999284591e+03,6.654141840663618801e-01
1.766649999999284546e+03,6.654264144147119531e-01
1.766699999999284501e+03,6.654386440498180066e-01
1.766749999999284455e+03,6.654508729717327764e-01
1.766799999999284410e+03,6.654631011805097751e-01
1.766849999999284364e+03,6.654753286762014053e-01
1.766899999999284319e+03,6.654875554588606246e-01
1.766949999999284273e+03,6.654997815285403906e-01
1.766999999999284228e+03,6.655120068852937720e-01
1.767049999999284182e+03,6.655242315291733934e-01
1.767099999999284137e+03,6.655364554602324345e-01
1.767149999999284091e+03,6.655486786785235198e-01
1.767199999999284046e+03,6.655609011840996070e-01
1.767249999999284000e+03,6.655731229770136537e-01
1.767299999999283955e+03,6.655853440573186175e-01
1.767349999999283909e+03,6.655975644250671230e-01
1.767399999999283864e+03,6.656097840803121279e-01
1.767449999999283818e+03,6.656220030231063678e-01
1.767499999999283773e+03,6.656342212535030223e-01
1.767549999999283727e+03,6.656464387715548270e-01
1.767599999999283682e+03,6.656586555773144065e-01
1.767649999999283636e+03,6.656708716708348295e-01
1.767699999999283591e+03,6.656830870521688315e-01
1.767749999999283546e+03,6.656953017213692592e-01
1.767799999999283500e+03,6.657075156784888481e-01
1.767849999999283455e+03,6.657197289235806670e-01
1.767899999999283409e+03,6.657319414566975624e-01
