wavelength (nm), strehl
1.924749999999140755e+03,5.907038181545704036e-01
1.924799999999140709e+03,5.907169388455052461e-01
1.924849999999140664e+03,5.907300588934258911e-01
1.924899999999140618e+03,5.907431782983690871e-01
1.924949999999140573e+03,5.907562970603713604e-01
1.924999999999140528e+03,5.907694151794696813e-01
1.925049999999140482e+03,5.907825326557007983e-01
1.925099999999140437e+03,5.907956494891012378e-01
1.925149999999140391e+03,5.908087656797078591e-01
1.925199999999140346e+03,5.908218812275571885e-01
1.925249999999140300e+03,5.908349961326863076e-01
1.925299999999140255e+03,5.908481103951316316e-01
1.925349999999140209e+03,5.908612240149299089e-01
1.925399999999140164e+03,5.908743369921178878e-01
1.925449999999140118e+03,5.908874493267323169e-01
1.925499999999140073e+03,5.909005610188099444e-01
1.925549999999140027e+03,5.909136720683872968e-01
1.925599999999139982e+03,5.909267824755012333e-01
1.925649999999139936e+03,5.909398922401882803e-01
1.925699999999139891e+03,5.909530013624854083e-01
1.925749999999139845e+03,5.909661098424293657e-01
1.925799999999139800e+03,5.909792176800563457e-01
1.925849999999139754e+03,5.909923248754034297e-01
1.925899999999139709e+03,5.910054314285073662e-01
1.925949999999139663e+03,5.910185373394046815e-01
1.925999999999139618e+03,5.910316426081321239e-01
1.926049999999139573e+03,5.910447472347263309e-01
1.926099999999139527e+03,5.910578512192239398e-01
1.926149999999139482e+03,5.910709545616619209e-01
1.926199999999139436e+03,5.910840572620768008e-01
1.926249999999139391e+03,5.910971593205051056e-01
1.926299999999139345e+03,5.911102607369836948e-01
1.926349999999139300e+03,5.911233615115490947e-01
1.926399999999139254e+03,5.911364616442381648e-01
1.926449999999139209e+03,5.911495611350875423e-01
1.926499999999139163e+03,5.911626599841338647e-01
1.926549999999139118e+03,5.911757581914137694e-01
1.926599999999139072e+03,5.911888557569640046e-01
1.926649999999139027e+03,5.912019526808213188e-01
1.926699999999138981e+03,5.912150489630221273e-01
1.926749999999138936e+03,5.912281446036032895e-01
1.926799999999138890e+03,5.912412396026013317e-01
1.926849999999138845e+03,5.912543339600531134e-01
1.926899999999138799e+03,5.912674276759951608e-01
1.926949999999138754e+03,5.912805207504641114e-01
1.926999999999138709e+03,5.912936131834967135e-01
1.927049999999138663e+03,5.913067049751294935e-01
1.927099999999138618e+03,5.913197961253993107e-01
1.927149999999138572e+03,5.913328866343426915e-01
1.927199999999138527e+03,5.913459765019962733e-01
1.927249999999138481e+03,5.913590657283966934e-01
1.927299999999138436e+03,5.913721543135808112e-01
1.927349999999138390e+03,5.913852422575850420e-01
1.927399999999138345e+03,5.913983295604460233e-01
1.927449999999138299e+03,5.914114162222005033e-01
1.927499999999138254e+03,5.914245022428851195e-01
1.927549999999138208e+03,5.914375876225367312e-01
1.927599999999138163e+03,5.914506723611913097e-01
1.927649999999138117e+03,5.914637564588860474e-01
1.927699999999138072e+03,5.914768399156576928e-01
1.927749999999138026e+03,5.914899227315425501e-01
1.927799999999137981e+03,5.915030049065771456e-01
1.927849999999137935e+03,5.915160864407985608e-01
1.927899999999137890e+03,5.915291673342429890e-01
1.927949999999137844e+03,5.915422475869474006e-01
1.927999999999137799e+03,5.915553271989480999e-01
1.928049999999137754e+03,5.915684061702819463e-01
1.928099999999137708e+03,5.915814845009856882e-01
1.928149999999137663e+03,5.915945621910955188e-01
1.928199999999137617e+03,5.916076392406484086e-01
1.928249999999137572e+03,5.916207156496807729e-01
1.928299999999137526e+03,5.916337914182293600e-01
1.928349999999137481e+03,5.916468665463306964e-01
1.928399999999137435e+03,5.916599410340215304e-01
1.928449999999137390e+03,5.916730148813383883e-01
1.928499999999137344e+03,5.916860880883177964e-01
1.928549999999137299e+03,5.916991606549963922e-01
1.928599999999137253e+03,5.917122325814110351e-01
1.928649999999137208e+03,5.917253038675979182e-01
1.928699999999137162e+03,5.917383745135940121e-01
1.928749999999137117e+03,5.917514445194355099e-01
1.928799999999137071e+03,5.917645138851596043e-01
1.928849999999137026e+03,5.917775826108023773e-01
1.928899999999136980e+03,5.917906506964005775e-01
1.928949999999136935e+03,5.918037181419910642e-01
1.928999999999136890e+03,5.918167849476100306e-01
1.929049999999136844e+03,5.918298511132941142e-01
1.929099999999136799e+03,5.918429166390799523e-01
1.929149999999136753e+03,5.918559815250044043e-01
1.929199999999136708e+03,5.918690457711039965e-01
1.929249999999136662e+03,5.918821093774149222e-01
1.929299999999136617e+03,5.918951723439740409e-01
1.929349999999136571e+03,5.919082346708181008e-01
1.929399999999136526e+03,5.919212963579832953e-01
1.929449999999136480e+03,5.919343574055064838e-01
1.929499999999136435e+03,5.919474178134240816e-01
1.929549999999136389e+03,5.919604775817727260e-01
1.929599999999136344e+03,5.919735367105891655e-01
1.929649999999136298e+03,5.919865951999097042e-01
1.929699999999136253e+03,5.919996530497710907e-01
1.929749999999136207e+03,5.920127102602098512e-01
1.929799999999136162e+03,5.920257668312624011e-01
1.929849999999136116e+03,5.920388227629655997e-01
1.929899999999136071e+03,5.920518780553556404e-01
1.929949999999136026e+03,5.920649327084694935e-01
1.929999999999135980e+03,5.920779867223433524e-01
1.930049999999135935e+03,5.920910400970140763e-01
1.930099999999135889e+03,5.921040928325180808e-01
1.930149999999135844e+03,5.921171449288917810e-01
1.930199999999135798e+03,5.921301963861720363e-01
1.930249999999135753e+03,5.921432472043951512e-01
1.930299999999135707e+03,5.921562973835977628e-01
1.930349999999135662e+03,5.921693469238165086e-01
1.930399999999135616e+03,5.921823958250878039e-01
1.930449999999135571e+03,5.921954440874481751e-01
1.930499999999135525e+03,5.922084917109345925e-01
1.930549999999135480e+03,5.922215386955828054e-01
1.930599999999135434e+03,5.922345850414298951e-01
1.930649999999135389e+03,5.922476307485126101e-01
1.930699999999135343e+03,5.922606758168668106e-01
1.930749999999135298e+03,5.922737202465295780e-01
1.930799999999135252e+03,5.922867640375372167e-01
1.930849999999135207e+03,5.922998071899262529e-01
1.930899999999135161e+03,5.923128497037333240e-01
1.930949999999135116e+03,5.923258915789950674e-01
1.930999999999135071e+03,5.923389328157476763e-01
1.931049999999135025e+03,5.923519734140280102e-01
1.931099999999134980e+03,5.923650133738722623e-01
1.931149999999134934e+03,5.923780526953171810e-01
1.931199999999134889e+03,5.923910913783994037e-01
1.931249999999134843e+03,5.924041294231551236e-01
1.931299999999134798e+03,5.924171668296210891e-01
1.931349999999134752e+03,5.924302035978338266e-01
1.931399999999134707e+03,5.924432397278296403e-01
1.931449999999134661e+03,5.924562752196450566e-01
1.931499999999134616e+03,5.924693100733170459e-01
1.931549999999134570e+03,5.924823442888815794e-01
1.931599999999134525e+03,5.924953778663755166e-01
1.931649999999134479e+03,5.925084108058350507e-01
1.931699999999134434e+03,5.925214431072968191e-01
1.931749999999134388e+03,5.925344747707974591e-01
1.931799999999134343e+03,5.925475057963733860e-01
1.931849999999134297e+03,5.925605361840611263e-01
1.931899999999134252e+03,5.925735659338969841e-01
1.931949999999134207e+03,5.925865950459178189e-01
1.931999999999134161e+03,5.925996235201597129e-01
1.932049999999134116e+03,5.926126513566594145e-01
1.932099999999134070e+03,5.926256785554535611e-01
1.932149999999134025e+03,5.926387051165782349e-01
1.932199999999133979e+03,5.926517310400701843e-01
1.932249999999133934e+03,5.926647563259657137e-01
1.932299999999133888e+03,5.926777809743016823e-01
1.932349999999133843e+03,5.926908049851142835e-01
1.932399999999133797e+03,5.927038283584399325e-01
1.932449999999133752e+03,5.927168510943153779e-01
1.932499999999133706e+03,5.927298731927769238e-01
1.932549999999133661e+03,5.927428946538609855e-01
1.932599999999133615e+03,5.927559154776043115e-01
1.932649999999133570e+03,5.927689356640429841e-01
1.932699999999133524e+03,5.927819552132137515e-01
1.932749999999133479e+03,5.927949741251529181e-01
1.932799999999133433e+03,5.928079923998972323e-01
1.932849999999133388e+03,5.928210100374828873e-01
1.932899999999133342e+03,5.928340270379465204e-01
1.932949999999133297e+03,5.928470434013242141e-01
1.932999999999133252e+03,5.928600591276530496e-01
1.933049999999133206e+03,5.928730742169691093e-01
1.933099999999133161e+03,5.928860886693088084e-01
1.933149999999133115e+03,5.928991024847087843e-01
1.933199999999133070e+03,5.929121156632053413e-01
1.933249999999133024e+03,5.929251282048352278e-01
1.933299999999132979e+03,5.929381401096345261e-01
1.933349999999132933e+03,5.929511513776397624e-01
1.933399999999132888e+03,5.929641620088874632e-01
1.933449999999132842e+03,5.929771720034142657e-01
1.933499999999132797e+03,5.929901813612562522e-01
1.933549999999132751e+03,5.930031900824501712e-01
1.933599999999132706e+03,5.930161981670322158e-01
1.933649999999132660e+03,5.930292056150389124e-01
1.933699999999132615e+03,5.930422124265067874e-01
1.933749999999132569e+03,5.930552186014723670e-01
1.933799999999132524e+03,5.930682241399717336e-01
1.933849999999132478e+03,5.930812290420415245e-01
1.933899999999132433e+03,5.930942333077182660e-01
1.933949999999132388e+03,5.931072369370383734e-01
1.933999999999132342e+03,5.931202399300381511e-01
1.934049999999132297e+03,5.931332422867540144e-01
1.934099999999132251e+03,5.931462440072223785e-01
1.934149999999132206e+03,5.931592450914799919e-01
1.934199999999132160e+03,5.931722455395628257e-01
1.934249999999132115e+03,5.931852453515075174e-01
1.934299999999132069e+03,5.931982445273504823e-01
1.934349999999132024e+03,5.932112430671283576e-01
1.934399999999131978e+03,5.932242409708770037e-01
1.934449999999131933e+03,5.932372382386332799e-01
1.934499999999131887e+03,5.932502348704334905e-01
1.934549999999131842e+03,5.932632308663141618e-01
1.934599999999131796e+03,5.932762262263113762e-01
1.934649999999131751e+03,5.932892209504618819e-01
1.934699999999131705e+03,5.933022150388018723e-01
1.934749999999131660e+03,5.933152084913678737e-01
1.934799999999131614e+03,5.933282013081961903e-01
1.934849999999131569e+03,5.933411934893233486e-01
1.934899999999131524e+03,5.933541850347857638e-01
1.934949999999131478e+03,5.933671759446195182e-01
1.934999999999131433e+03,5.933801662188613602e-01
1.935049999999131387e+03,5.933931558575475940e-01
1.935099999999131342e+03,5.934061448607144129e-01
1.935149999999131296e+03,5.934191332283984543e-01
1.935199999999131251e+03,5.934321209606362446e-01
1.935249999999131205e+03,5.934451080574636439e-01
1.935299999999131160e+03,5.934580945189174006e-01
1.935349999999131114e+03,5.934710803450340411e-01
1.935399999999131069e+03,5.934840655358495365e-01
1.935449999999131023e+03,5.934970500914005243e-01
1.935499999999130978e+03,5.935100340117235307e-01
1.935549999999130932e+03,5.935230172968545270e-01
1.935599999999130887e+03,5.935359999468301506e-01
1.935649999999130841e+03,5.935489819616868168e-01
1.935699999999130796e+03,5.935619633414607188e-01
1.935749999999130750e+03,5.935749440861883830e-01
1.935799999999130705e+03,5.935879241959063357e-01
1.935849999999130659e+03,5.936009036706504371e-01
1.935899999999130614e+03,5.936138825104574357e-01
1.935949999999130569e+03,5.936268607153636356e-01
1.935999999999130523e+03,5.936398382854053413e-01
1.936049999999130478e+03,5.936528152206189679e-01
1.936099999999130432e+03,5.936657915210409309e-01
1.936149999999130387e+03,5.936787671867075344e-01
1.936199999999130341e+03,5.936917422176549719e-01
1.936249999999130296e+03,5.937047166139196586e-01
1.936299999999130250e+03,5.937176903755383428e-01
1.936349999999130205e+03,5.937306635025468848e-01
1.936399999999130159e+03,5.937436359949817000e-01
1.936449999999130114e+03,5.937566078528795366e-01
1.936499999999130068e+03,5.937695790762762549e-01
1.936549999999130023e+03,5.937825496652083812e-01
1.936599999999129977e+03,5.937955196197123309e-01
1.936649999999129932e+03,5.938084889398244082e-01
1.936699999999129886e+03,5.938214576255809174e-01
1.936749999999129841e+03,5.938344256770182739e-01
1.936799999999129795e+03,5.938473930941726708e-01
1.936849999999129750e+03,5.938603598770806347e-01
1.936899999999129705e+03,5.938733260257782476e-01
1.936949999999129659e+03,5.938862915403020359e-01
1.936999999999129614e+03,5.938992564206883040e-01
1.937049999999129568e+03,5.939122206669733561e-01
1.937099999999129523e+03,5.939251842791936076e-01
1.937149999999129477e+03,5.939381472573851406e-01
1.937199999999129432e+03,5.939511096015843705e-01
1.937249999999129386e+03,5.939640713118280457e-01
1.937299999999129341e+03,5.939770323881516934e-01
1.937349999999129295e+03,5.939899928305922838e-01
1.937399999999129250e+03,5.940029526391860104e-01
1.937449999999129204e+03,5.940159118139689554e-01
1.937499999999129159e+03,5.940288703549776450e-01
1.937549999999129113e+03,5.940418282622481616e-01
1.937599999999129068e+03,5.940547855358170315e-01
1.937649999999129022e+03,5.940677421757205590e-01
1.937699999999128977e+03,5.940806981819950483e-01
1.937749999999128931e+03,5.940936535546764707e-01
1.937799999999128886e+03,5.941066082938016857e-01
1.937849999999128840e+03,5.941195623994065533e-01
1.937899999999128795e+03,5.941325158715276000e-01
1.937949999999128750e+03,5.941454687102011301e-01
1.937999999999128704e+03,5.941584209154632257e-01
1.938049999999128659e+03,5.941713724873505242e-01
1.938099999999128613e+03,5.941843234258988860e-01
1.938149999999128568e+03,5.941972737311450592e-01
1.938199999999128522e+03,5.942102234031250152e-01
1.938249999999128477e+03,5.942231724418750582e-01
1.938299999999128431e+03,5.942361208474316037e-01
1.938349999999128386e+03,5.942490686198309557e-01
1.938399999999128340e+03,5.942620157591093077e-01
1.938449999999128295e+03,5.942749622653027419e-01
1.938499999999128249e+03,5.942879081384480067e-01
1.938549999999128204e+03,5.943008533785811842e-01
1.938599999999128158e+03,5.943137979857384678e-01
1.938649999999128113e+03,5.943267419599561618e-01
1.938699999999128067e+03,5.943396853012703485e-01
1.938749999999128022e+03,5.943526280097177761e-01
1.938799999999127976e+03,5.943655700853344159e-01
1.938849999999127931e+03,5.943785115281564613e-01
1.938899999999127886e+03,5.943914523382202164e-01
1.938949999999127840e+03,5.944043925155619856e-01
1.938999999999127795e+03,5.944173320602182953e-01
1.939049999999127749e+03,5.944302709722251166e-01
1.939099999999127704e+03,5.944432092516184207e-01
1.939149999999127658e+03,5.944561468984352892e-01
1.939199999999127613e+03,5.944690839127112492e-01
1.939249999999127567e+03,5.944820202944826049e-01
1.939299999999127522e+03,5.944949560437861047e-01
1.939349999999127476e+03,5.945078911606574978e-01
1.939399999999127431e+03,5.945208256451334217e-01
1.939449999999127385e+03,5.945337594972499584e-01
1.939499999999127340e+03,5.945466927170431903e-01
1.939549999999127294e+03,5.945596253045495327e-01
1.939599999999127249e+03,5.945725572598054010e-01
1.939649999999127203e+03,5.945854885828464331e-01
1.939699999999127158e+03,5.945984192737097107e-01
1.939749999999127112e+03,5.946113493324308719e-01
1.939799999999127067e+03,5.946242787590464429e-01
1.939849999999127022e+03,5.946372075535922841e-01
1.939899999999126976e+03,5.946501357161051438e-01
1.939949999999126931e+03,5.946630632466208821e-01
1.939999999999126885e+03,5.946759901451758035e-01
1.940049999999126840e+03,5.946889164118062121e-01
1.940099999999126794e+03,5.947018420465483013e-01
1.940149999999126749e+03,5.947147670494382643e-01
1.940199999999126703e+03,5.947276914205125165e-01
1.940249999999126658e+03,5.947406151598069179e-01
1.940299999999126612e+03,5.947535382673579951e-01
1.940349999999126567e+03,5.947664607432019412e-01
1.940399999999126521e+03,5.947793825873747275e-01
1.940449999999126476e+03,5.947923037999127693e-01
1.940499999999126430e+03,5.948052243808522599e-01
1.940549999999126385e+03,5.948181443302295035e-01
1.940599999999126339e+03,5.948310636480805824e-01
1.940649999999126294e+03,5.948439823344416899e-01
1.940699999999126248e+03,5.948569003893491303e-01
1.940749999999126203e+03,5.948698178128388747e-01
1.940799999999126157e+03,5.948827346049475606e-01
1.940849999999126112e+03,5.948956507657108261e-01
1.940899999999126067e+03,5.949085662951653086e-01
1.940949999999126021e+03,5.949214811933473124e-01
1.940999999999125976e+03,5.949343954602923645e-01
1.941049999999125930e+03,5.949473090960375465e-01
1.941099999999125885e+03,5.949602221006182745e-01
1.941149999999125839e+03,5.949731344740712968e-01
1.941199999999125794e+03,5.949860462164323627e-01
1.941249999999125748e+03,5.949989573277378874e-01
1.941299999999125703e+03,5.950118678080241752e-01
1.941349999999125657e+03,5.950247776573270864e-01
1.941399999999125612e+03,5.950376868756831472e-01
1.941449999999125566e+03,5.950505954631285510e-01
1.941499999999125521e+03,5.950635034196989359e-01
1.941549999999125475e+03,5.950764107454312724e-01
1.941599999999125430e+03,5.950893174403610875e-01
1.941649999999125384e+03,5.951022235045246855e-01
1.941699999999125339e+03,5.951151289379587039e-01
1.941749999999125293e+03,5.951280337406987808e-01
1.941799999999125248e+03,5.951409379127812205e-01
1.941849999999125203e+03,5.951538414542422162e-01
1.941899999999125157e+03,5.951667443651180722e-01
1.941949999999125112e+03,5.951796466454447598e-01
1.941999999999125066e+03,5.951925482952585833e-01
1.942049999999125021e+03,5.952054493145956249e-01
1.942099999999124975e+03,5.952183497034919668e-01
1.942149999999124930e+03,5.952312494619840244e-01
1.942199999999124884e+03,5.952441485901076579e-01
1.942249999999124839e+03,5.952570470878991715e-01
1.942299999999124793e+03,5.952699449553947586e-01
1.942349999999124748e+03,5.952828421926307234e-01
1.942399999999124702e+03,5.952957387996425931e-01
1.942449999999124657e+03,5.953086347764673381e-01
1.942499999999124611e+03,5.953215301231404855e-01
1.942549999999124566e+03,5.953344248396984506e-01
1.942599999999124520e+03,5.953473189261772047e-01
1.942649999999124475e+03,5.953602123826131631e-01
1.942699999999124429e+03,5.953731052090425191e-01
1.942749999999124384e+03,5.953859974055007998e-01
1.942799999999124339e+03,5.953988889720247535e-01
1.942849999999124293e+03,5.954117799086503515e-01
1.942899999999124248e+03,5.954246702154135651e-01
1.942949999999124202e+03,5.954375598923508095e-01
1.942999999999124157e+03,5.954504489394977229e-01
1.943049999999124111e+03,5.954633373568912758e-01
1.943099999999124066e+03,5.954762251445666621e-01
1.943149999999124020e+03,5.954891123025607413e-01
1.943199999999123975e+03,5.955019988309090406e-01
1.943249999999123929e+03,5.955148847296480863e-01
1.943299999999123884e+03,5.955277699988138496e-01
1.943349999999123838e+03,5.955406546384425237e-01
1.943399999999123793e+03,5.955535386485703020e-01
1.943449999999123747e+03,5.955664220292330446e-01
1.943499999999123702e+03,5.955793047804670559e-01
1.943549999999123656e+03,5.955921869023081960e-01
1.943599999999123611e+03,5.956050683947928803e-01
1.943649999999123565e+03,5.956179492579571910e-01
1.943699999999123520e+03,5.956308294918372104e-01
1.943749999999123474e+03,5.956437090964689096e-01
1.943799999999123429e+03,5.956565880718884820e-01
1.943849999999123384e+03,5.956694664181320098e-01
1.943899999999123338e+03,5.956823441352355752e-01
1.943949999999123293e+03,5.956952212232352606e-01
1.943999999999123247e+03,5.957080976821671481e-01
1.944049999999123202e+03,5.957209735120676530e-01
1.944099999999123156e+03,5.957338487129725246e-01
1.944149999999123111e+03,5.957467232849178451e-01
1.944199999999123065e+03,5.957595972279398078e-01
1.944249999999123020e+03,5.957724705420744948e-01
1.944299999999122974e+03,5.957853432273578775e-01
1.944349999999122929e+03,5.957982152838263712e-01
1.944399999999122883e+03,5.958110867115157250e-01
1.944449999999122838e+03,5.958239575104622432e-01
1.944499999999122792e+03,5.958368276807018971e-01
1.944549999999122747e+03,5.958496972222705468e-01
1.944599999999122701e+03,5.958625661352044967e-01
1.944649999999122656e+03,5.958754344195400510e-01
1.944699999999122610e+03,5.958883020753128479e-01
1.944749999999122565e+03,5.959011691025593027e-01
1.944799999999122520e+03,5.959140355013152757e-01
1.944849999999122474e+03,5.959269012716169600e-01
1.944899999999122429e+03,5.959397664135002159e-01
1.944949999999122383e+03,5.959526309270013478e-01
1.944999999999122338e+03,5.959654948121563267e-01
1.945049999999122292e+03,5.959783580690012350e-01
1.945099999999122247e+03,5.959912206975721549e-01
1.945149999999122201e+03,5.960040826979050577e-01
1.945199999999122156e+03,5.960169440700360255e-01
1.945249999999122110e+03,5.960298048140011407e-01
1.945299999999122065e+03,5.960426649298363744e-01
1.945349999999122019e+03,5.960555244175779199e-01
1.945399999999121974e+03,5.960683832772619706e-01
1.945449999999121928e+03,5.960812415089241645e-01
1.945499999999121883e+03,5.960940991126008059e-01
1.945549999999121837e+03,5.961069560883276441e-01
1.945599999999121792e+03,5.961198124361413164e-01
1.945649999999121746e+03,5.961326681560771279e-01
1.945699999999121701e+03,5.961455232481718269e-01
1.945749999999121655e+03,5.961583777124610517e-01
1.945799999999121610e+03,5.961712315489807734e-01
1.945849999999121565e+03,5.961840847577674074e-01
1.945899999999121519e+03,5.961969373388567028e-01
1.945949999999121474e+03,5.962097892922846309e-01
1.945999999999121428e+03,5.962226406180872740e-01
1.946049999999121383e+03,5.962354913163008252e-01
1.946099999999121337e+03,5.962483413869611448e-01
1.946149999999121292e+03,5.962611908301042041e-01
1.946199999999121246e+03,5.962740396457661962e-01
1.946249999999121201e+03,5.962868878339833145e-01
1.946299999999121155e+03,5.962997353947910861e-01
1.946349999999121110e+03,5.963125823282258153e-01
1.946399999999121064e+03,5.963254286343235844e-01
1.946449999999121019e+03,5.963382743131202535e-01
1.946499999999120973e+03,5.963511193646519049e-01
1.946549999999120928e+03,5.963639637889546208e-01
1.946599999999120882e+03,5.963768075860642615e-01
1.946649999999120837e+03,5.963896507560169091e-01
1.946699999999120791e+03,5.964024932988484240e-01
1.946749999999120746e+03,5.964153352145952214e-01
1.946799999999120701e+03,5.964281765032929394e-01
1.946849999999120655e+03,5.964410171649776604e-01
1.946899999999120610e+03,5.964538571996852445e-01
1.946949999999120564e+03,5.964666966074521071e-01
1.946999999999120519e+03,5.964795353883138862e-01
1.947049999999120473e+03,5.964923735423066642e-01
1.947099999999120428e+03,5.965052110694665233e-01
1.947149999999120382e+03,5.965180479698292126e-01
1.947199999999120337e+03,5.965308842434310366e-01
1.947249999999120291e+03,5.965437198903077443e-01
1.947299999999120246e+03,5.965565549104954179e-01
1.947349999999120200e+03,5.965693893040300289e-01
1.947399999999120155e+03,5.965822230709475482e-01
1.947449999999120109e+03,5.965950562112840583e-01
1.947499999999120064e+03,5.966078887250755303e-01
1.947549999999120018e+03,5.966207206123577134e-01
1.947599999999119973e+03,5.966335518731666898e-01
1.947649999999119927e+03,5.966463825075387639e-01
1.947699999999119882e+03,5.966592125155093518e-01
1.947749999999119837e+03,5.966720418971147577e-01
1.947799999999119791e+03,5.966848706523909529e-01
1.947849999999119746e+03,5.966976987813739086e-01
1.947899999999119700e+03,5.967105262840994850e-01
1.947949999999119655e+03,5.967233531606036534e-01
1.947999999999119609e+03,5.967361794109222739e-01
1.948049999999119564e+03,5.967490050350916508e-01
1.948099999999119518e+03,5.967618300331475334e-01
1.948149999999119473e+03,5.967746544051257818e-01
1.948199999999119427e+03,5.967874781510624782e-01
1.948249999999119382e+03,5.968003012709935939e-01
1.948299999999119336e+03,5.968131237649551002e-01
1.948349999999119291e+03,5.968259456329826351e-01
1.948399999999119245e+03,5.968387668751126141e-01
1.948449999999119200e+03,5.968515874913808972e-01
1.948499999999119154e+03,5.968644074818231227e-01
1.948549999999119109e+03,5.968772268464754838e-01
1.948599999999119063e+03,5.968900455853737297e-01
1.948649999999119018e+03,5.969028636985542757e-01
1.948699999999118972e+03,5.969156811860524270e-01
1.948749999999118927e+03,5.969284980479043767e-01
1.948799999999118882e+03,5.969413142841462072e-01
1.948849999999118836e+03,5.969541298948138897e-01
1.948899999999118791e+03,5.969669448799429512e-01
1.948949999999118745e+03,5.969797592395695851e-01
1.948999999999118700e+03,5.969925729737299847e-01
1.949049999999118654e+03,5.970053860824595660e-01
1.949099999999118609e+03,5.970181985657945223e-01
1.949149999999118563e+03,5.970310104237708249e-01
1.949199999999118518e+03,5.970438216564243339e-01
1.949249999999118472e+03,5.970566322637909096e-01
1.949299999999118427e+03,5.970694422459066342e-01
1.949349999999118381e+03,5.970822516028071458e-01
1.949399999999118336e+03,5.970950603345286378e-01
1.949449999999118290e+03,5.971078684411068593e-01
1.949499999999118245e+03,5.971206759225777816e-01
1.949549999999118199e+03,5.971334827789772648e-01
1.949599999999118154e+03,5.971462890103415022e-01
1.949649999999118108e+03,5.971590946167057989e-01
1.949699999999118063e+03,5.971718995981067923e-01
1.949749999999118018e+03,5.971847039545797875e-01
1.949799999999117972e+03,5.971975076861609777e-01
1.949849999999117927e+03,5.972103107928862231e-01
1.949899999999117881e+03,5.972231132747914950e-01
1.949949999999117836e+03,5.972359151319124315e-01
1.949999999999117790e+03,5.972487163642852259e-01
1.950049999999117745e+03,5.972615169719454054e-01
1.950099999999117699e+03,5.972743169549293851e-01
1.950149999999117654e+03,5.972871163132725814e-01
1.950199999999117608e+03,5.972999150470112983e-01
1.950249999999117563e+03,5.973127131561810632e-01
1.950299999999117517e+03,5.973255106408178472e-01
1.950349999999117472e+03,5.973383075009576215e-01
1.950399999999117426e+03,5.973511037366362464e-01
1.950449999999117381e+03,5.973638993478894710e-01
1.950499999999117335e+03,5.973766943347533775e-01
1.950549999999117290e+03,5.973894886972637153e-01
1.950599999999117244e+03,5.974022824354565664e-01
1.950649999999117199e+03,5.974150755493676801e-01
1.950699999999117153e+03,5.974278680390324725e-01
1.950749999999117108e+03,5.974406599044876920e-01
1.950799999999117063e+03,5.974534511457684216e-01
1.950849999999117017e+03,5.974662417629109656e-01
1.950899999999116972e+03,5.974790317559511843e-01
1.950949999999116926e+03,5.974918211249247157e-01
1.950999999999116881e+03,5.975046098698675312e-01
1.951049999999116835e+03,5.975173979908154909e-01
1.951099999999116790e+03,5.975301854878044550e-01
1.951149999999116744e+03,5.975429723608701726e-01
1.951199999999116699e+03,5.975557586100488372e-01
1.951249999999116653e+03,5.975685442353758647e-01
1.951299999999116608e+03,5.975813292368875596e-01
1.951349999999116562e+03,5.975941136146192267e-01
1.951399999999116517e+03,5.976068973686071706e-01
1.951449999999116471e+03,5.976196804988870293e-01
1.951499999999116426e+03,5.976324630054948850e-01
1.951549999999116380e+03,5.976452448884662649e-01
1.951599999999116335e+03,5.976580261478372513e-01
1.951649999999116289e+03,5.976708067836433713e-01
1.951699999999116244e+03,5.976835867959208182e-01
1.951749999999116199e+03,5.976963661847052300e-01
1.951799999999116153e+03,5.977091449500324671e-01
1.951849999999116108e+03,5.977219230919383897e-01
1.951899999999116062e+03,5.977347006104589688e-01
1.951949999999116017e+03,5.977474775056297318e-01
1.951999999999115971e+03,5.977602537774866498e-01
1.952049999999115926e+03,5.977730294260658050e-01
1.952099999999115880e+03,5.977858044514025027e-01
1.952149999999115835e+03,5.977985788535329359e-01
1.952199999999115789e+03,5.978113526324929650e-01
1.952249999999115744e+03,5.978241257883181170e-01
1.952299999999115698e+03,5.978368983210445853e-01
1.952349999999115653e+03,5.978496702307077859e-01
1.952399999999115607e+03,5.978624415173436901e-01
1.952449999999115562e+03,5.978752121809881581e-01
1.952499999999115516e+03,5.978879822216771611e-01
1.952549999999115471e+03,5.979007516394462263e-01
1.952599999999115425e+03,5.979135204343312138e-01
1.952649999999115380e+03,5.979262886063680948e-01
1.952699999999115335e+03,5.979390561555925077e-01
1.952749999999115289e+03,5.979518230820402014e-01
1.952799999999115244e+03,5.979645893857473693e-01
1.952849999999115198e+03,5.979773550667493165e-01
1.952899999999115153e+03,5.979901201250820142e-01
1.952949999999115107e+03,5.980028845607815446e-01
1.952999999999115062e+03,5.980156483738833240e-01
1.953049999999115016e+03,5.980284115644229903e-01
1.953099999999114971e+03,5.980411741324371810e-01
1.953149999999114925e+03,5.980539360779607572e-01
1.953199999999114880e+03,5.980666974010299120e-01
1.953249999999114834e+03,5.980794581016803946e-01
1.953299999999114789e+03,5.980922181799481763e-01
1.953349999999114743e+03,5.981049776358686731e-01
1.953399999999114698e+03,5.981177364694778564e-01
1.953449999999114652e+03,5.981304946808113643e-01
1.953499999999114607e+03,5.981432522699053900e-01
1.953549999999114561e+03,5.981560092367952386e-01
1.953599999999114516e+03,5.981687655815168814e-01
1.953649999999114470e+03,5.981815213041061785e-01
1.953699999999114425e+03,5.981942764045988792e-01
1.953749999999114380e+03,5.982070308830305105e-01
1.953799999999114334e+03,5.982197847394370438e-01
