Preliminary design data,,
1901,,
Wavelength (nm),%R,%T
1110.599976,7.58E-02,0.9241052
1110.800049,7.68E-02,0.9231347
1111,7.77E-02,0.9221854
1111.199951,7.87E-02,0.921259
1111.400024,7.96E-02,0.9203569
1111.599976,8.04E-02,0.9194825
1111.800049,0.0812891,0.9186364
1112,8.21E-02,0.9178218
1112.199951,8.29E-02,0.9170399
1112.400024,8.36E-02,0.916292
1112.599976,8.43E-02,0.9155806
1112.800049,8.50E-02,0.9149066
1113,8.57E-02,0.9142722
1113.199951,8.62E-02,0.9136785
1113.400024,8.68E-02,0.9131263
1113.599976,8.73E-02,0.9126177
1113.800049,0.0877732,0.9121532
1114,8.82E-02,0.9117342
1114.199951,8.86E-02,0.9113616
1114.400024,8.89E-02,0.9110361
1114.599976,8.92E-02,0.9107586
1114.800049,8.94E-02,0.9105296
1115,8.96E-02,0.9103499
1115.199951,8.97E-02,0.9102198
1115.400024,8.98E-02,0.9101397
1115.599976,8.98E-02,0.9101098
1115.800049,0.0897963,0.9101304
1116,8.97E-02,0.9102015
1116.199951,8.96E-02,0.9103229
1116.400024,8.94E-02,0.9104947
1116.599976,8.92E-02,0.9107165
1116.800049,8.89E-02,0.9109881
1117,8.86E-02,0.9113087
1117.199951,8.82E-02,0.9116779
1117.400024,0.0878313,0.9120953
1117.599976,8.74E-02,0.9125596
1117.800049,8.69E-02,0.9130704
1118,8.63E-02,0.9136261
1118.199951,8.57E-02,0.9142259
1118.400024,8.51E-02,0.9148691
1118.599976,8.44E-02,0.9155533
1118.800049,8.36E-02,0.916278
1119,8.29E-02,0.9170408
1119.199951,8.21E-02,0.9178403
1119.400024,8.13E-02,0.9186754
1119.599976,8.04E-02,0.919543
1119.800049,7.95E-02,0.9204422
1120,7.86E-02,0.9213698
1120.199951,7.76E-02,0.9223267
1120.400024,0.0766167,0.9233087
1120.599976,7.56E-02,0.9243118
1120.800049,7.46E-02,0.9253348
1121,0.0735513,0.9263737
1121.199951,0.0724986,0.9274262
1121.400024,7.14E-02,0.9284902
1121.599976,7.04E-02,0.9295613
1121.800049,0.0692867,0.9306377
1122,6.82E-02,0.9317148
1122.199951,6.71E-02,0.9327902
1122.400024,6.61E-02,0.9338609
1122.599976,0.0650015,0.9349223
1122.800049,6.40E-02,0.9359722
1123,6.29E-02,0.9370058
1123.199951,6.19E-02,0.9380201
1123.400024,6.09E-02,0.939012
1123.599976,5.99E-02,0.9399767
1123.800049,5.90E-02,0.9409117
1124,5.81E-02,0.9418123
1124.199951,0.0572474,0.9426752
1124.400024,5.64E-02,0.9434975
1124.599976,5.56E-02,0.9442744
1124.800049,5.49E-02,0.9450035
1125,5.42E-02,0.9456804
1125.199951,5.36E-02,0.9463022
1125.400024,5.31E-02,0.946866
1125.599976,0.0525538,0.9473678
1125.800049,5.21E-02,0.9478056
1126,5.17E-02,0.9481757
1126.199951,5.14E-02,0.9484758
1126.400024,5.12E-02,0.9487038
1126.599976,5.11E-02,0.9488569
1126.800049,5.10E-02,0.9489334
1127,5.10E-02,0.9489313
1127.199951,0.0510716,0.9488493
1127.400024,5.12E-02,0.948686
1127.599976,5.15E-02,0.9484406
1127.800049,5.18E-02,0.9481121
1128,5.22E-02,0.9477005
1128.199951,5.27E-02,0.9472057
1128.400024,5.33E-02,0.9466274
1128.599976,5.40E-02,0.9459671
1128.800049,5.47E-02,0.9452248
1129,5.55E-02,0.9444026
1129.199951,0.0564191,0.9435015
1129.400024,0.0573976,0.942523
1129.599976,5.85E-02,0.9414704
1129.800049,5.96E-02,0.9403452
1130,6.08E-02,0.9391514
1130.199951,6.20E-02,0.9378915
1130.400024,6.34E-02,0.9365683
1130.599976,6.47E-02,0.9351869
1130.800049,6.62E-02,0.9337497
1131,6.77E-02,0.9322627
1131.199951,6.92E-02,0.9307295
1131.400024,7.08E-02,0.9291538
1131.599976,7.24E-02,0.9275424
1131.800049,7.40E-02,0.9258985
1132,7.57E-02,0.9242293
1132.199951,7.74E-02,0.9225391
1132.400024,7.91E-02,0.9208325
1132.599976,0.0808043,0.9191171
1132.800049,8.25E-02,0.9173966
1133,8.42E-02,0.9156788
1133.199951,8.60E-02,0.9139686
1133.400024,8.77E-02,0.9122707
1133.599976,8.93E-02,0.910593
1133.800049,9.10E-02,0.9089396
1134,9.26E-02,0.9073181
1134.199951,9.42E-02,0.9057334
1134.400024,0.0957315,0.9041903
1134.599976,9.72E-02,0.9026964
1134.800049,9.87E-02,0.9012554
1135,0.1000472,0.8998746
1135.199951,0.1013632,0.8985586
1135.400024,0.1026102,0.8973116
1135.599976,0.1037813,0.8961403
1135.800049,0.1048733,0.8950484
1136,0.1058799,0.8940416
1136.199951,0.1067975,0.893124
1136.400024,0.1076221,0.8922992
1136.599976,0.1083488,0.8915724
1136.800049,0.1089748,0.8909463
1137,0.1094956,0.8904252
1137.199951,0.1099088,0.8900118
1137.400024,0.1102115,0.8897089
1137.599976,0.1104011,0.889519
1137.800049,0.1104758,0.8894441
1138,0.1104339,0.8894856
1138.199951,0.1102746,0.8896446
1138.400024,0.1099972,0.8899217
1138.599976,0.1096021,0.8903163
1138.800049,0.1090897,0.8908283
1139,0.108462,0.8914555
1139.199951,0.1077212,0.8921958
1139.400024,0.1068699,0.8930466
1139.599976,0.1059132,0.8940028
1139.800049,0.104855,0.8950604
1140,0.1037031,0.8962117
1140.199951,0.1024672,0.8974469
1140.400024,0.1011528,0.8987606
1140.599976,9.98E-02,0.9001412
1140.800049,9.83E-02,0.9015787
1141,9.69E-02,0.9030581
1141.199951,9.53E-02,0.9045655
1141.400024,0.0938243,0.906085
1141.599976,9.23E-02,0.9075963
1141.800049,9.08E-02,0.9090807
1142,8.94E-02,0.9105141
1142.199951,8.80E-02,0.911873
1142.400024,8.68E-02,0.9131317
1142.599976,8.56E-02,0.9142606
1142.800049,0.0846715,0.9152308
1143,8.39E-02,0.9160097
1143.199951,8.33E-02,0.9165648
1143.400024,8.30E-02,0.916862
1143.599976,8.30E-02,0.9168662
1143.800049,8.34E-02,0.9165421
1144,8.40E-02,0.9158551
1144.199951,8.51E-02,0.9147711
1144.400024,8.66E-02,0.9132565
1144.599976,8.86E-02,0.9112824
1144.800049,9.11E-02,0.9088191
1145,0.0940457,0.9058456
1145.199951,9.75E-02,0.9023412
1145.400024,0.1016008,0.8982891
1145.599976,0.1062037,0.8936856
1145.800049,0.111366,0.8885229
1146,0.117077,0.8828115
1146.199951,0.1233285,0.8765597
1146.400024,0.1301069,0.8697811
1146.599976,0.1373792,0.8625088
1146.800049,0.1451235,0.8547646
1147,0.1532936,0.8465946
1147.199951,0.1618529,0.8380356
1147.400024,0.1707614,0.8291274
1147.599976,0.1799599,0.8199295
1147.800049,0.1894091,0.8104808
1148,0.1990466,0.800844
1148.199951,0.2088271,0.7910642
1148.400024,0.2187072,0.7811849
1148.599976,0.2286276,0.7712653
1148.800049,0.2385561,0.7613377
1149,0.2484401,0.7514547
1149.199951,0.2582493,0.7416464
1149.400024,0.267958,0.7319388
1149.599976,0.2775274,0.7223704
1149.800049,0.2869472,0.7129515
1150,0.2961889,0.703711
1150.199951,0.3052458,0.6946551
1150.400024,0.3141154,0.6857865
1150.599976,0.3227831,0.6771198
1150.800049,0.3312597,0.6686442
1151,0.3395384,0.6603665
1151.199951,0.347631,0.652275
1151.400024,0.3555515,0.6443554
1151.599976,0.3633016,0.6366062
1151.800049,0.3709042,0.6290046
1152,0.3783645,0.6215451
1152.199951,0.3857031,0.6142074
1152.400024,0.3929406,0.6069707
1152.599976,0.4000852,0.599827
1152.800049,0.4071625,0.5927505
1153,0.4141807,0.5857331
1153.199951,0.4211605,0.5787541
1153.400024,0.428122,0.5717934
1153.599976,0.4350716,0.5648444
1153.800049,0.442032,0.5578847
1154,0.4490078,0.5509097
1154.199951,0.4560148,0.5439034
1154.400024,0.463068,0.5368508
1154.599976,0.4701679,0.5297516
1154.800049,0.477331,0.5225892
1155,0.4845546,0.5153662
1155.199951,0.4918482,0.5080733
1155.400024,0.4992195,0.5007026
1155.599976,0.5066616,0.4932611
1155.800049,0.5141841,0.4857393
1156,0.521777,0.478147
1156.199951,0.5294428,0.4704818
1156.400024,0.537183,0.4627422
1156.599976,0.5449839,0.454942
1156.800049,0.5528494,0.4470772
1157,0.5607635,0.4391636
1157.199951,0.5687242,0.4312036
1157.400024,0.5767281,0.4232003
1157.599976,0.5847572,0.4151718
1157.800049,0.5928124,0.4071173
1158,0.6008744,0.399056
1158.199951,0.6089386,0.3909924
1158.400024,0.6170002,0.3829315
1158.599976,0.6250395,0.3748928
1158.800049,0.6330565,0.3668764
1159,0.6410319,0.3589016
1159.199951,0.6489611,0.350973
1159.400024,0.6568398,0.343095
1159.599976,0.6646494,0.3352861
1159.800049,0.6723911,0.327545
1160,0.6800474,0.3198894
1160.199951,0.6876132,0.3123242
1160.400024,0.6950883,0.3048497
1160.599976,0.7024572,0.2974814
1160.800049,0.7097229,0.2902163
1161,0.7168711,0.2830687
1161.199951,0.7239015,0.276039
1161.400024,0.7308137,0.2691274
1161.599976,0.7375958,0.2623459
1161.800049,0.7442526,0.2556897
1162,0.7507734,0.2491695
1162.199951,0.75716,0.2427835
1162.400024,0.7634143,0.2365298
1162.599976,0.7695276,0.2304171
1162.800049,0.7755062,0.224439
1163,0.7813424,0.2186034
1163.199951,0.7870399,0.2129065
1163.400024,0.7926021,0.2073448
1163.599976,0.7980227,0.2019247
1163.800049,0.8033094,0.1966386
1164,0.8084566,0.1914919
1164.199951,0.813469,0.18648
1164.400024,0.8183511,0.1815983
1164.599976,0.8230987,0.1768512
1164.800049,0.8277194,0.1722309
1165,0.8322099,0.167741
1165.199951,0.8365749,0.1633764
1165.400024,0.8408195,0.1591323
1165.599976,0.8449409,0.1550113
1165.800049,0.8489465,0.1510061
1166,0.8528341,0.147119
1166.199951,0.8566086,0.1433448
1166.400024,0.860275,0.1396789
1166.599976,0.8638315,0.1361229
1166.800049,0.8672848,0.1326699
1167,0.8706337,0.1293213
1167.199951,0.8738829,0.1260725
1167.400024,0.8770369,0.1229189
1167.599976,0.8800945,0.1198617
1167.800049,0.8830621,0.1168944
1168,0.8859386,0.1140183
1168.199951,0.8887284,0.1112288
1168.400024,0.8914357,0.1085218
1168.599976,0.8940595,0.1058983
1168.800049,0.8966057,0.1033525
1169,0.8990733,0.1008851
1169.199951,0.9014663,9.85E-02
1169.400024,0.9037884,0.0961706
1169.599976,0.9060389,9.39E-02
1169.800049,0.9082229,9.17E-02
1170,0.9103397,8.96E-02
1170.199951,0.9123927,8.76E-02
1170.400024,0.9143852,8.56E-02
1170.599976,0.9163166,8.36E-02
1170.800049,0.9181913,8.18E-02
1171,0.9200087,8.00E-02
1171.199951,0.9217718,7.82E-02
1171.400024,0.9234834,7.65E-02
1171.599976,0.9251431,7.48E-02
1171.800049,0.9267545,7.32E-02
1172,0.9283173,7.16E-02
1172.199951,0.9298339,7.01E-02
1172.400024,0.9313068,6.87E-02
1172.599976,0.9327357,6.72E-02
1172.800049,0.9341235,6.58E-02
1173,0.93547,6.45E-02
1173.199951,0.9367774,6.32E-02
1173.400024,0.9380476,6.19E-02
1173.599976,0.9392803,6.07E-02
1173.800049,0.9404782,5.95E-02
1174,0.941641,5.83E-02
1174.199951,0.9427706,5.72E-02
1174.400024,0.9438686,5.61E-02
1174.599976,0.9449347,5.50E-02
1174.800049,0.9459713,5.40E-02
1175,0.9469779,5.30E-02
1175.199951,0.9479563,5.20E-02
1175.400024,0.9489077,5.11E-02
1175.599976,0.9498321,5.01E-02
1175.800049,0.9507312,4.92E-02
1176,0.9516049,4.84E-02
1176.199951,0.9524544,4.75E-02
1176.400024,0.953281,4.67E-02
1176.599976,0.9540845,0.0458809
1176.800049,0.9548664,4.51E-02
1177,0.9556266,4.43E-02
1177.199951,0.9563661,4.36E-02
1177.400024,0.957086,4.29E-02
1177.599976,0.9577861,4.22E-02
1177.800049,0.9584678,4.15E-02
1178,0.9591308,4.08E-02
1178.199951,0.959776,0.04019
1178.400024,0.9604045,3.96E-02
1178.599976,0.9610159,3.90E-02
1178.800049,0.9616116,3.84E-02
1179,0.9621911,3.78E-02
1179.199951,0.9627554,3.72E-02
1179.400024,0.9633053,3.67E-02
1179.599976,0.9638404,3.61E-02
1179.800049,0.964362,3.56E-02
1180,0.9648697,3.51E-02
1180.199951,0.9653641,0.0346024
1180.400024,0.9658461,3.41E-02
1180.599976,0.9663153,3.37E-02
1180.800049,0.9667729,3.32E-02
1181,0.9672183,3.27E-02
1181.199951,0.9676524,3.23E-02
1181.400024,0.9680756,3.19E-02
1181.599976,0.9684878,3.15E-02
1181.800049,0.9688898,3.11E-02
1182,0.9692813,3.07E-02
1182.199951,0.9696629,3.03E-02
1182.400024,0.9700351,2.99E-02
1182.599976,0.9703977,2.96E-02
1182.800049,0.9707513,0.0292154
1183,0.9710958,2.89E-02
1183.199951,0.9714317,2.85E-02
1183.400024,0.9717593,0.0282074
1183.599976,0.9720784,2.79E-02
1183.800049,0.9723898,2.76E-02
1184,0.9726931,2.73E-02
1184.199951,0.9729889,2.70E-02
1184.400024,0.9732774,2.67E-02
1184.599976,0.9735585,2.64E-02
1184.800049,0.9738328,0.0261337
1185,0.9741,2.59E-02
1185.199951,0.9743605,2.56E-02
1185.400024,0.9746146,2.54E-02
1185.599976,0.9748622,2.51E-02
1185.800049,0.9751037,2.49E-02
1186,0.9753389,2.46E-02
1186.199951,0.9755682,2.44E-02
1186.400024,0.9757919,2.42E-02
1186.599976,0.9760097,2.40E-02
1186.800049,0.9762222,2.37E-02
1187,0.9764291,2.35E-02
1187.199951,0.9766307,2.33E-02
1187.400024,0.9768273,2.31E-02
1187.599976,0.9770188,2.29E-02
1187.800049,0.9772053,2.28E-02
1188,0.977387,2.26E-02
1188.199951,0.9775639,2.24E-02
1188.400024,0.9777363,2.22E-02
1188.599976,0.9779041,2.21E-02
1188.800049,0.9780675,2.19E-02
1189,0.9782265,2.17E-02
1189.199951,0.9783812,0.0215839
1189.400024,0.9785319,2.14E-02
1189.599976,0.9786784,2.13E-02
1189.800049,0.978821,2.11E-02
1190,0.9789596,2.10E-02
1190.199951,0.9790943,2.09E-02
1190.400024,0.9792253,2.07E-02
1190.599976,0.9793527,0.0206118
1190.800049,0.9794763,2.05E-02
1191,0.9795964,2.04E-02
1191.199951,0.979713,2.03E-02
1191.400024,0.9798262,2.01E-02
1191.599976,0.979936,2.00E-02
1191.800049,0.9800425,1.99E-02
1192,0.9801457,1.98E-02
1192.199951,0.9802457,1.97E-02
1192.400024,0.9803426,1.96E-02
1192.599976,0.9804364,1.95E-02
1192.800049,0.9805272,1.94E-02
1193,0.9806149,1.93E-02
1193.199951,0.9806997,1.93E-02
1193.400024,0.9807816,1.92E-02
1193.599976,0.9808606,0.0191018
1193.800049,0.9809368,1.90E-02
1194,0.9810103,0.0189518
1194.199951,0.9810809,1.89E-02
1194.400024,0.981149,1.88E-02
1194.599976,0.9812143,1.87E-02
1194.800049,0.9812771,1.87E-02
1195,0.9813372,1.86E-02
1195.199951,0.9813948,1.86E-02
1195.400024,0.9814499,1.85E-02
1195.599976,0.9815025,0.0184581
1195.800049,0.9815527,1.84E-02
1196,0.9816003,1.84E-02
1196.199951,0.9816456,1.83E-02
1196.400024,0.9816886,1.83E-02
1196.599976,0.9817292,1.82E-02
1196.800049,0.9817675,1.82E-02
1197,0.9818035,1.82E-02
1197.199951,0.9818372,1.81E-02
1197.400024,0.9818687,1.81E-02
1197.599976,0.981898,1.81E-02
1197.800049,0.981925,1.80E-02
1198,0.9819499,1.80E-02
1198.199951,0.9819726,1.80E-02
1198.400024,0.9819932,1.80E-02
1198.599976,0.9820116,1.79E-02
1198.800049,0.982028,1.79E-02
1199,0.9820423,1.79E-02
1199.199951,0.9820544,1.79E-02
1199.400024,0.9820646,1.79E-02
1199.599976,0.9820727,1.79E-02
1199.800049,0.9820787,0.0178768
1200,0.9820828,1.79E-02
1200.199951,0.9820849,1.79E-02
1200.400024,0.982085,0.0178696
1200.599976,0.9820832,1.79E-02
1200.800049,0.9820794,1.79E-02
1201,0.9820737,1.79E-02
1201.199951,0.982066,1.79E-02
1201.400024,0.9820564,1.79E-02
1201.599976,0.9820449,1.79E-02
1201.800049,0.9820315,1.79E-02
1202,0.9820162,1.79E-02
1202.199951,0.981999,1.80E-02
1202.400024,0.9819799,1.80E-02
1202.599976,0.981959,1.80E-02
1202.800049,0.9819362,1.80E-02
1203,0.9819115,1.80E-02
1203.199951,0.9818851,1.81E-02
1203.400024,0.9818567,1.81E-02
1203.599976,0.9818265,1.81E-02
1203.800049,0.9817945,1.82E-02
1204,0.9817607,1.82E-02
1204.199951,0.9817252,1.82E-02
1204.400024,0.9816877,1.83E-02
1204.599976,0.9816485,1.83E-02
1204.800049,0.9816075,1.83E-02
1205,0.9815647,1.84E-02
1205.199951,0.9815201,1.84E-02
1205.400024,0.9814737,1.85E-02
1205.599976,0.9814256,0.018519
1205.800049,0.9813757,1.86E-02
1206,0.9813241,1.86E-02
1206.199951,0.9812707,1.87E-02
1206.400024,0.9812155,1.87E-02
1206.599976,0.9811586,1.88E-02
1206.800049,0.9811,1.88E-02
1207,0.9810396,0.0189015
1207.199951,0.9809775,1.90E-02
1207.400024,0.9809136,1.90E-02
1207.599976,0.9808481,1.91E-02
1207.800049,0.9807808,1.92E-02
1208,0.9807119,1.92E-02
1208.199951,0.9806413,0.0192964
1208.400024,0.9805689,1.94E-02
1208.599976,0.9804949,1.94E-02
1208.800049,0.9804192,1.95E-02
1209,0.9803419,1.96E-02
1209.199951,0.9802628,1.97E-02
1209.400024,0.9801822,1.98E-02
1209.599976,0.9800999,0.0198334
1209.800049,0.9800159,0.0199167
1210,0.9799303,2.00E-02
1210.199951,0.9798432,2.01E-02
1210.400024,0.9797544,0.0201761
1210.599976,0.979664,2.03E-02
1210.800049,0.9795721,2.04E-02
1211,0.9794786,2.04E-02
1211.199951,0.9793836,2.05E-02
1211.400024,0.979287,2.06E-02
1211.599976,0.9791889,2.07E-02
1211.800049,0.9790893,0.0208359
1212,0.9789882,2.09E-02
1212.199951,0.9788857,2.10E-02
1212.400024,0.9787817,2.11E-02
1212.599976,0.9786763,2.12E-02
1212.800049,0.9785694,2.14E-02
1213,0.9784613,2.15E-02
1213.199951,0.9783518,2.16E-02
1213.400024,0.9782409,2.17E-02
1213.599976,0.9781288,2.18E-02
1213.800049,0.9780153,2.19E-02
1214,0.9779007,2.20E-02
1214.199951,0.9777848,2.21E-02
1214.400024,0.9776677,2.22E-02
1214.599976,0.9775496,2.24E-02
1214.800049,0.9774303,2.25E-02
1215,0.97731,2.26E-02
1215.199951,0.9771887,2.27E-02
1215.400024,0.9770663,2.28E-02
1215.599976,0.9769432,2.30E-02
1215.800049,0.9768191,2.31E-02
1216,0.9766942,2.32E-02
1216.199951,0.9765686,2.33E-02
1216.400024,0.9764422,2.35E-02
1216.599976,0.9763153,2.36E-02
1216.800049,0.9761878,2.37E-02
1217,0.9760597,2.38E-02
1217.199951,0.9759313,2.40E-02
1217.400024,0.9758025,2.41E-02
1217.599976,0.9756735,2.42E-02
1217.800049,0.9755442,2.44E-02
1218,0.9754149,2.45E-02
1218.199951,0.9752856,0.0246078
1218.400024,0.9751562,2.47E-02
1218.599976,0.9750273,2.49E-02
1218.800049,0.9748984,2.50E-02
1219,0.9747701,2.51E-02
1219.199951,0.9746422,2.52E-02
1219.400024,0.9745149,2.54E-02
1219.599976,0.9743884,2.55E-02
1219.800049,0.9742628,2.56E-02
1220,0.9741381,2.57E-02
1220.199951,0.9740146,2.59E-02
1220.400024,0.9738923,2.60E-02
1220.599976,0.9737715,2.61E-02
1220.800049,0.973652,2.62E-02
1221,0.9735342,2.63E-02
1221.199951,0.9734183,2.65E-02
1221.400024,0.9733042,2.66E-02
1221.599976,0.9731922,2.67E-02
1221.800049,0.9730822,2.68E-02
1222,0.9729747,2.69E-02
1222.199951,0.9728697,2.70E-02
1222.400024,0.9727671,2.71E-02
1222.599976,0.9726674,0.0272035
1222.800049,0.9725704,2.73E-02
1223,0.9724764,2.74E-02
1223.199951,0.9723855,2.75E-02
1223.400024,0.9722976,0.0275705
1223.599976,0.9722131,0.0276544
1223.800049,0.972132,2.77E-02
1224,0.9720543,2.78E-02
1224.199951,0.9719802,0.0278859
1224.400024,0.9719096,2.80E-02
1224.599976,0.9718428,0.0280226
1224.800049,0.9717796,2.81E-02
1225,0.9717202,2.81E-02
1225.199951,0.9716646,2.82E-02
1225.400024,0.9716128,2.83E-02
1225.599976,0.9715648,2.83E-02
1225.800049,0.9715206,2.83E-02
1226,0.9714803,2.84E-02
1226.199951,0.9714437,2.84E-02
1226.400024,0.9714109,0.0284537
1226.599976,0.9713818,2.85E-02
1226.800049,0.9713564,2.85E-02
1227,0.9713346,2.85E-02
1227.199951,0.9713163,2.85E-02
1227.400024,0.9713016,2.86E-02
1227.599976,0.9712903,2.86E-02
1227.800049,0.9712823,2.86E-02
1228,0.9712775,2.86E-02
1228.199951,0.9712759,2.86E-02
1228.400024,0.9712774,2.86E-02
1228.599976,0.9712817,2.86E-02
1228.800049,0.9712889,2.86E-02
1229,0.9712989,2.86E-02
1229.199951,0.9713115,2.86E-02
1229.400024,0.9713265,2.85E-02
1229.599976,0.9713441,2.85E-02
1229.800049,0.9713638,2.85E-02
1230,0.9713858,2.85E-02
1230.199951,0.9714098,2.85E-02
1230.400024,0.9714358,2.84E-02
1230.599976,0.9714636,2.84E-02
1230.800049,0.9714932,2.84E-02
1231,0.9715244,2.84E-02
1231.199951,0.9715571,2.83E-02
1231.400024,0.9715913,2.83E-02
1231.599976,0.9716268,0.0282522
1231.800049,0.9716635,2.82E-02
1232,0.9717014,2.82E-02
1232.199951,0.9717402,2.81E-02
1232.400024,0.9717801,2.81E-02
1232.599976,0.9718208,2.81E-02
1232.800049,0.9718624,2.80E-02
1233,0.9719046,2.80E-02
1233.199951,0.9719474,2.79E-02
1233.400024,0.9719908,2.79E-02
1233.599976,0.9720346,2.79E-02
1233.800049,0.9720789,0.0278085
1234,0.9721236,2.78E-02
1234.199951,0.9721684,2.77E-02
1234.400024,0.9722135,2.77E-02
1234.599976,0.9722587,2.76E-02
1234.800049,0.972304,2.76E-02
1235,0.9723493,2.75E-02
1235.199951,0.9723947,2.75E-02
1235.400024,0.9724399,2.75E-02
1235.599976,0.9724851,2.74E-02
1235.800049,0.97253,2.74E-02
1236,0.9725747,2.73E-02
1236.199951,0.9726192,2.73E-02
1236.400024,0.9726633,2.72E-02
1236.599976,0.9727071,2.72E-02
1236.800049,0.9727505,2.71E-02
1237,0.9727935,2.71E-02
1237.199951,0.972836,0.0270626
1237.400024,0.972878,2.70E-02
1237.599976,0.9729195,2.70E-02
1237.800049,0.9729605,2.69E-02
1238,0.9730008,2.69E-02
1238.199951,0.9730405,2.69E-02
1238.400024,0.9730796,2.68E-02
1238.599976,0.9731179,2.68E-02
1238.800049,0.9731556,2.67E-02
1239,0.9731925,0.0267106
1239.199951,0.9732287,2.67E-02
1239.400024,0.9732641,2.66E-02
1239.599976,0.9732987,0.0266057
1239.800049,0.9733325,0.0265723
1240,0.9733654,2.65E-02
1240.199951,0.9733975,2.65E-02
1240.400024,0.9734287,2.65E-02
1240.599976,0.9734591,2.64E-02
1240.800049,0.9734885,0.0264181
1241,0.973517,2.64E-02
1241.199951,0.9735445,2.64E-02
1241.400024,0.9735711,2.63E-02
1241.599976,0.9735968,2.63E-02
1241.800049,0.9736215,2.63E-02
1242,0.9736452,0.0262632
1242.199951,0.9736678,2.62E-02
1242.400024,0.9736895,2.62E-02
1242.599976,0.9737102,2.62E-02
1242.800049,0.9737298,2.62E-02
1243,0.9737484,0.026161
1243.199951,0.973766,2.61E-02
1243.400024,0.9737826,2.61E-02
1243.599976,0.9737981,2.61E-02
1243.800049,0.9738126,2.61E-02
1244,0.973826,0.0260843
1244.199951,0.9738383,2.61E-02
1244.400024,0.9738497,2.61E-02
1244.599976,0.9738599,2.61E-02
1244.800049,0.9738691,2.60E-02
1245,0.9738772,2.60E-02
1245.199951,0.9738843,2.60E-02
1245.400024,0.9738904,2.60E-02
1245.599976,0.9738953,2.60E-02
1245.800049,0.9738992,2.60E-02
1246,0.9739022,2.60E-02
1246.199951,0.973904,2.60E-02
1246.400024,0.9739048,2.60E-02
1246.599976,0.9739046,2.60E-02
1246.800049,0.9739034,2.60E-02
1247,0.9739011,0.0260099
1247.199951,0.9738979,2.60E-02
1247.400024,0.9738936,2.60E-02
1247.599976,0.9738884,0.0260225
1247.800049,0.9738821,2.60E-02
1248,0.9738749,2.60E-02
1248.199951,0.9738668,2.60E-02
1248.400024,0.9738577,2.61E-02
1248.599976,0.9738477,2.61E-02
1248.800049,0.9738367,2.61E-02
1249,0.9738249,2.61E-02
1249.199951,0.9738121,2.61E-02
1249.400024,0.9737985,2.61E-02
1249.599976,0.9737839,0.0261257
1249.800049,0.9737686,2.61E-02
1250,0.9737524,2.62E-02
1250.199951,0.9737354,2.62E-02
1250.400024,0.9737176,2.62E-02
1250.599976,0.973699,2.62E-02
1250.800049,0.9736797,2.62E-02
1251,0.9736596,2.62E-02
1251.199951,0.9736388,2.63E-02
1251.400024,0.9736173,2.63E-02
1251.599976,0.9735952,0.0263121
1251.800049,0.9735724,2.63E-02
1252,0.9735489,2.64E-02
1252.199951,0.9735249,2.64E-02
1252.400024,0.9735003,2.64E-02
1252.599976,0.9734751,2.64E-02
1252.800049,0.9734494,2.65E-02
1253,0.9734232,2.65E-02
1253.199951,0.9733965,2.65E-02
1253.400024,0.9733694,2.65E-02
1253.599976,0.9733419,0.0265619
1253.800049,0.973314,2.66E-02
1254,0.9732857,2.66E-02
1254.199951,0.9732572,2.66E-02
1254.400024,0.9732283,2.67E-02
1254.599976,0.9731992,2.67E-02
1254.800049,0.9731698,2.67E-02
1255,0.9731402,0.0267605
1255.199951,0.9731106,2.68E-02
1255.400024,0.9730808,2.68E-02
1255.599976,0.9730509,2.68E-02
1255.800049,0.9730209,2.69E-02
1256,0.972991,2.69E-02
1256.199951,0.9729611,2.69E-02
1256.400024,0.9729313,2.70E-02
1256.599976,0.9729016,2.70E-02
1256.800049,0.9728721,2.70E-02
1257,0.9728428,2.71E-02
1257.199951,0.9728137,2.71E-02
1257.400024,0.9727849,2.71E-02
1257.599976,0.9727564,2.71E-02
1257.800049,0.9727284,2.72E-02
1258,0.9727008,2.72E-02
1258.199951,0.9726737,2.72E-02
1258.400024,0.9726471,2.72E-02
1258.599976,0.9726211,2.73E-02
1258.800049,0.9725958,2.73E-02
1259,0.9725712,2.73E-02
1259.199951,0.9725473,2.73E-02
1259.400024,0.9725242,2.74E-02
1259.599976,0.9725021,2.74E-02
1259.800049,0.9724807,2.74E-02
1260,0.9724604,2.74E-02
1260.199951,0.9724412,2.74E-02
1260.400024,0.9724231,2.75E-02
1260.599976,0.9724061,2.75E-02
1260.800049,0.9723904,2.75E-02
1261,0.9723759,0.0275075
1261.199951,0.9723628,2.75E-02
1261.400024,0.9723511,2.75E-02
1261.599976,0.9723408,2.75E-02
1261.800049,0.9723322,2.75E-02
1262,0.9723251,2.76E-02
1262.199951,0.9723197,2.76E-02
1262.400024,0.972316,2.76E-02
1262.599976,0.972314,2.76E-02
1262.800049,0.9723139,2.76E-02
1263,0.9723158,0.027562
1263.199951,0.9723196,2.76E-02
1263.400024,0.9723254,2.76E-02
1263.599976,0.9723333,2.75E-02
1263.800049,0.9723433,0.0275327
1264,0.9723554,2.75E-02
1264.199951,0.9723698,2.75E-02
1264.400024,0.9723865,2.75E-02
1264.599976,0.9724054,2.75E-02
1264.800049,0.9724267,0.0274475
1265,0.9724503,2.74E-02
1265.199951,0.9724764,2.74E-02
1265.400024,0.9725049,2.74E-02
