Preliminary design data,,
2161,,
Wavelength (nm),%R,%T
2703,0.9993777,5.33E-10
2704,0.9993764,5.40E-10
2705,0.999375,5.47E-10
2706,0.9993736,5.54E-10
2707,0.9993722,5.61E-10
2708,0.9993709,5.68E-10
2709,0.9993696,5.74E-10
2710,0.9993681,5.81E-10
2711,0.9993668,5.88E-10
2712,0.9993653,5.95E-10
2713,0.999364,6.01E-10
2714,0.9993625,6.08E-10
2715,0.9993611,6.14E-10
2716,0.9993597,6.21E-10
2717,0.9993582,6.27E-10
2718,0.9993567,6.33E-10
2719,0.9993553,6.40E-10
2720,0.9993538,6.46E-10
2721,0.9993524,6.52E-10
2722,0.9993509,6.58E-10
2723,0.9993494,6.64E-10
2724,0.9993479,6.70E-10
2725,0.9993464,6.76E-10
2726,0.9993448,6.81E-10
2727,0.9993433,6.87E-10
2728,0.9993418,6.93E-10
2729,0.9993402,6.98E-10
2730,0.9993387,7.04E-10
2731,0.9993371,7.09E-10
2732,0.9993355,7.15E-10
2733,0.9993339,7.20E-10
2734,0.9993323,7.25E-10
2735,0.9993307,7.31E-10
2736,0.9993291,7.36E-10
2737,0.9993275,7.41E-10
2738,0.9993258,7.46E-10
2739,0.9993241,7.51E-10
2740,0.9993225,7.56E-10
2741,0.9993207,7.61E-10
2742,0.9993191,7.66E-10
2743,0.9993174,7.71E-10
2744,0.9993157,7.76E-10
2745,0.999314,7.81E-10
2746,0.9993122,7.86E-10
2747,0.9993105,7.90E-10
2748,0.9993088,7.95E-10
2749,0.999307,8.00E-10
2750,0.9993052,8.05E-10
2751,0.9993034,8.10E-10
2752,0.9993016,8.15E-10
2753,0.9992998,8.20E-10
2754,0.9992979,8.25E-10
2755,0.9992961,8.30E-10
2756,0.9992942,8.35E-10
2757,0.9992924,8.40E-10
2758,0.9992905,8.46E-10
2759,0.9992886,8.51E-10
2760,0.9992867,8.56E-10
2761,0.9992847,8.62E-10
2762,0.9992828,8.67E-10
2763,0.9992809,8.73E-10
2764,0.9992789,8.78E-10
2765,0.9992769,8.84E-10
2766,0.9992748,8.90E-10
2767,0.9992729,8.96E-10
2768,0.9992709,9.02E-10
2769,0.9992689,9.08E-10
2770,0.9992669,9.15E-10
2771,0.9992648,9.21E-10
2772,0.9992626,9.28E-10
2773,0.9992605,9.34E-10
2774,0.9992585,9.41E-10
2775,0.9992564,9.48E-10
2776,0.9992542,9.55E-10
2777,0.999252,9.63E-10
2778,0.9992499,9.70E-10
2779,0.9992477,9.78E-10
2780,0.9992455,9.86E-10
2781,0.9992431,9.94E-10
2782,0.9992409,1.00E-09
2783,0.9992387,1.01E-09
2784,0.9992363,1.02E-09
2785,0.9992341,1.03E-09
2786,0.9992317,1.04E-09
2787,0.9992294,1.05E-09
2788,0.999227,1.06E-09
2789,0.9992246,1.07E-09
2790,0.9992222,1.08E-09
2791,0.9992198,1.09E-09
2792,0.9992174,1.10E-09
2793,0.9992149,1.11E-09
2794,0.9992124,1.12E-09
2795,0.9992099,1.13E-09
2796,0.9992074,1.14E-09
2797,0.9992049,1.16E-09
2798,0.9992023,1.17E-09
2799,0.9991997,1.18E-09
2800,0.9991971,1.20E-09
2801,0.9991944,1.21E-09
2802,0.9991918,1.22E-09
2803,0.9991891,1.24E-09
2804,0.9991864,1.25E-09
2805,0.9991836,1.27E-09
2806,0.9991809,1.29E-09
2807,0.9991782,1.30E-09
2808,0.9991753,1.32E-09
2809,0.9991725,1.34E-09
2810,0.9991697,1.35E-09
2811,0.9991667,1.37E-09
2812,0.9991639,1.39E-09
2813,0.9991609,1.41E-09
2814,0.999158,1.43E-09
2815,0.9991549,1.45E-09
2816,0.9991519,1.47E-09
2817,0.9991489,1.49E-09
2818,0.9991459,1.51E-09
2819,0.9991428,1.54E-09
2820,0.9991395,1.56E-09
2821,0.9991364,1.58E-09
2822,0.9991332,1.61E-09
2823,0.99913,1.64E-09
2824,0.9991266,1.66E-09
2825,0.9991233,1.69E-09
2826,0.9991201,1.72E-09
2827,0.9991167,1.75E-09
2828,0.9991133,1.78E-09
2829,0.9991098,1.81E-09
2830,0.9991063,1.84E-09
2831,0.9991028,1.87E-09
2832,0.9990992,1.90E-09
2833,0.9990956,1.94E-09
2834,0.999092,1.97E-09
2835,0.9990883,2.01E-09
2836,0.9990846,2.05E-09
2837,0.9990809,2.09E-09
2838,0.999077,2.13E-09
2839,0.9990731,2.17E-09
2840,0.9990692,2.21E-09
2841,0.9990653,2.25E-09
2842,0.9990613,2.30E-09
2843,0.9990574,2.35E-09
2844,0.9990533,2.39E-09
2845,0.9990491,2.44E-09
2846,0.999045,2.50E-09
2847,0.9990407,2.55E-09
2848,0.9990365,2.60E-09
2849,0.9990321,2.66E-09
2850,0.9990277,2.72E-09
2851,0.9990233,2.78E-09
2852,0.9990188,2.84E-09
2853,0.9990143,2.91E-09
2854,0.9990095,2.97E-09
2855,0.9990049,3.04E-09
2856,0.9990001,3.11E-09
2857,0.9989953,3.19E-09
2858,0.9989904,3.26E-09
2859,0.9989855,3.34E-09
2860,0.9989805,3.43E-09
2861,0.9989755,3.51E-09
2862,0.9989703,3.60E-09
2863,0.9989651,3.69E-09
2864,0.9989598,3.78E-09
2865,0.9989544,3.88E-09
2866,0.998949,3.98E-09
2867,0.9989434,4.09E-09
2868,0.9989378,4.20E-09
2869,0.9989321,4.31E-09
2870,0.9989264,4.42E-09
2871,0.9989205,4.55E-09
2872,0.9989145,4.67E-09
2873,0.9989085,4.80E-09
2874,0.9989023,4.94E-09
2875,0.9988961,5.08E-09
2876,0.9988897,5.22E-09
2877,0.9988832,5.38E-09
2878,0.9988767,5.53E-09
2879,0.99887,5.70E-09
2880,0.9988631,5.87E-09
2881,0.9988563,6.05E-09
2882,0.9988492,6.23E-09
2883,0.9988421,6.42E-09
2884,0.9988348,6.63E-09
2885,0.9988273,6.83E-09
2886,0.9988198,7.05E-09
2887,0.9988121,7.28E-09
2888,0.9988043,7.51E-09
2889,0.9987963,7.76E-09
2890,0.9987882,8.02E-09
2891,0.99878,8.28E-09
2892,0.9987714,8.56E-09
2893,0.9987628,8.85E-09
2894,0.998754,9.16E-09
2895,0.998745,9.48E-09
2896,0.9987358,9.81E-09
2897,0.9987265,1.02E-08
2898,0.9987169,1.05E-08
2899,0.9987071,1.09E-08
2900,0.9986971,1.13E-08
2901,0.9986869,1.17E-08
2902,0.9986764,1.22E-08
2903,0.9986657,1.26E-08
2904,0.9986548,1.31E-08
2905,0.9986436,1.36E-08
2906,0.9986321,1.41E-08
2907,0.9986204,1.47E-08
2908,0.9986083,1.53E-08
2909,0.998596,1.59E-08
2910,0.9985833,1.65E-08
2911,0.9985703,1.72E-08
2912,0.9985569,1.79E-08
2913,0.9985433,1.86E-08
2914,0.9985291,1.94E-08
2915,0.9985147,2.03E-08
2916,0.9984999,2.11E-08
2917,0.9984845,2.20E-08
2918,0.9984687,2.30E-08
2919,0.9984525,2.40E-08
2920,0.9984358,2.51E-08
2921,0.9984185,2.63E-08
2922,0.9984007,2.75E-08
2923,0.9983824,2.87E-08
2924,0.9983634,3.01E-08
2925,0.9983438,3.15E-08
2926,0.9983236,3.31E-08
2927,0.9983027,3.47E-08
2928,0.9982811,3.64E-08
2929,0.9982585,3.82E-08
2930,0.9982353,4.01E-08
2931,0.9982111,4.22E-08
2932,0.9981861,4.44E-08
2933,0.9981601,4.67E-08
2934,0.9981329,4.92E-08
2935,0.9981048,5.18E-08
2936,0.9980754,5.46E-08
2937,0.9980449,5.77E-08
2938,0.998013,6.09E-08
2939,0.9979798,6.43E-08
2940,0.997945,6.80E-08
2941,0.9979085,7.20E-08
2942,0.9978704,7.63E-08
2943,0.9978305,8.09E-08
2944,0.9977885,8.58E-08
2945,0.9977444,9.11E-08
2946,0.9976981,9.68E-08
2947,0.9976493,1.03E-07
2948,0.9975978,1.10E-07
2949,0.9975435,1.17E-07
2950,0.9974859,1.25E-07
2951,0.9974251,1.33E-07
2952,0.9973606,1.42E-07
2953,0.997292,1.52E-07
2954,0.9972192,1.63E-07
2955,0.9971415,1.75E-07
2956,0.9970585,1.88E-07
2957,0.9969699,2.03E-07
2958,0.9968749,2.18E-07
2959,0.9967728,2.35E-07
2960,0.9966632,2.54E-07
2961,0.9965448,2.75E-07
2962,0.9964169,2.98E-07
2963,0.9962785,3.24E-07
2964,0.9961278,3.53E-07
2965,0.9959639,3.84E-07
2966,0.9957846,4.20E-07
2967,0.9955883,4.60E-07
2968,0.9953725,5.05E-07
2969,0.9951344,5.55E-07
2970,0.9948708,6.12E-07
2971,0.9945779,6.77E-07
2972,0.9942508,7.52E-07
2973,0.9938839,8.37E-07
2974,0.9934705,9.35E-07
2975,0.9930026,1.05E-06
2976,0.9924694,1.18E-06
2977,0.9918587,1.33E-06
2978,0.9911538,1.52E-06
2979,0.9903356,1.73E-06
2980,0.9893771,1.99E-06
2981,0.9882455,2.30E-06
2982,0.9868968,2.68E-06
2983,0.9852726,3.15E-06
2984,0.9832945,3.73E-06
2985,0.9808574,4.46E-06
2986,0.9778143,5.39E-06
2987,0.9739617,6.59E-06
2988,0.9690163,8.18E-06
2989,0.9625917,1.03E-05
2990,0.9541708,1.31E-05
2991,0.9431522,1.69E-05
2992,0.9290239,2.19E-05
2993,0.9118093,2.81E-05
2994,0.892674,3.53E-05
2995,0.8741273,4.26E-05
2996,0.8598092,4.87E-05
2997,0.854118,5.20E-05
2998,0.8602489,5.11E-05
2999,0.8767764,4.63E-05
3000,0.8979647,3.95E-05
3001,0.9182163,3.25E-05
3002,0.9350345,2.65E-05
3003,0.9480922,2.17E-05
3004,0.9579873,1.80E-05
3005,0.9654679,1.51E-05
3006,0.9711666,1.29E-05
3007,0.9755627,1.12E-05
3008,0.9790006,9.78E-06
3009,0.9817256,8.66E-06
3010,0.9839149,7.75E-06
3011,0.9856945,7.00E-06
3012,0.9871568,6.37E-06
3013,0.9883711,5.84E-06
3014,0.989388,5.40E-06
3015,0.9902469,5.01E-06
3016,0.9909773,4.68E-06
3017,0.9916028,4.40E-06
3018,0.9921414,4.15E-06
3019,0.9926077,3.93E-06
3020,0.993013,3.74E-06
3021,0.9933672,3.57E-06
3022,0.9936773,3.42E-06
3023,0.99395,3.29E-06
3024,0.9941901,3.17E-06
3025,0.9944019,3.06E-06
3026,0.9945893,2.97E-06
3027,0.994755,2.88E-06
3028,0.9949018,2.81E-06
3029,0.9950317,2.74E-06
3030,0.9951464,2.68E-06
3031,0.9952476,2.63E-06
3032,0.9953369,2.58E-06
3033,0.9954151,2.54E-06
3034,0.9954834,2.50E-06
3035,0.9955425,2.47E-06
3036,0.9955934,2.44E-06
3037,0.9956367,2.42E-06
3038,0.9956728,2.40E-06
3039,0.9957024,2.39E-06
3040,0.9957258,2.37E-06
3041,0.9957435,2.36E-06
3042,0.9957557,2.36E-06
3043,0.9957629,2.36E-06
3044,0.9957651,2.36E-06
3045,0.9957627,2.36E-06
3046,0.9957557,2.36E-06
3047,0.9957443,2.37E-06
3048,0.9957287,2.38E-06
3049,0.9957091,2.40E-06
3050,0.9956854,2.41E-06
3051,0.9956577,2.43E-06
3052,0.9956262,2.46E-06
3053,0.9955906,2.48E-06
3054,0.9955511,2.51E-06
3055,0.9955078,2.54E-06
3056,0.9954607,2.57E-06
3057,0.9954095,2.61E-06
3058,0.9953543,2.65E-06
3059,0.995295,2.69E-06
3060,0.9952316,2.73E-06
3061,0.9951637,2.78E-06
3062,0.9950917,2.84E-06
3063,0.995015,2.89E-06
3064,0.9949337,2.95E-06
3065,0.9948477,3.02E-06
3066,0.9947566,3.08E-06
3067,0.9946604,3.16E-06
3068,0.9945588,3.23E-06
3069,0.9944516,3.31E-06
3070,0.9943383,3.40E-06
3071,0.9942189,3.49E-06
3072,0.9940934,3.59E-06
3073,0.9939606,3.70E-06
3074,0.9938208,3.81E-06
3075,0.9936737,3.92E-06
3076,0.9935185,4.05E-06
3077,0.9933552,4.18E-06
3078,0.993183,4.32E-06
3079,0.9930013,4.47E-06
3080,0.9928099,4.62E-06
3081,0.9926082,4.79E-06
3082,0.9923951,4.97E-06
3083,0.9921706,5.16E-06
3084,0.9919337,5.36E-06
3085,0.9916834,5.57E-06
3086,0.9914191,5.80E-06
3087,0.99114,6.05E-06
3088,0.9908452,6.30E-06
3089,0.9905338,6.58E-06
3090,0.9902045,6.87E-06
3091,0.9898561,7.19E-06
3092,0.9894881,7.52E-06
3093,0.9890987,7.87E-06
3094,0.988687,8.25E-06
3095,0.9882519,8.66E-06
3096,0.9877912,9.09E-06
3097,0.9873047,9.55E-06
3098,0.9867907,1.00E-05
3099,0.9862474,1.06E-05
3100,0.9856745,1.11E-05
