Preliminary design data,,
1901,,
Wavelength (nm),%R,%T
2395,5.08E-02,0.9402958
2396,0.0505913,0.9404323
2397,5.04E-02,0.9405642
2398,5.03E-02,0.9406906
2399,5.01E-02,0.9408111
2400,0.0500026,0.9409249
2401,4.99E-02,0.9410316
2402,4.97E-02,0.9411305
2403,4.96E-02,0.9412211
2404,4.95E-02,0.9413029
2405,4.94E-02,0.9413755
2406,4.93E-02,0.9414386
2407,4.93E-02,0.9414917
2408,4.92E-02,0.9415345
2409,4.91E-02,0.9415669
2410,4.91E-02,0.9415887
2411,4.91E-02,0.9415997
2412,4.90E-02,0.9415997
2413,4.90E-02,0.941589
2414,4.90E-02,0.9415674
2415,4.90E-02,0.9415351
2416,0.0490553,0.9414923
2417,4.91E-02,0.9414392
2418,4.91E-02,0.9413761
2419,4.92E-02,0.9413035
2420,0.0492333,0.9412217
2421,4.93E-02,0.9411313
2422,4.94E-02,0.9410329
2423,4.95E-02,0.940927
2424,4.95E-02,0.9408144
2425,4.96E-02,0.940696
2426,4.97E-02,0.9405724
2427,4.98E-02,0.9404446
2428,5.00E-02,0.9403136
2429,5.01E-02,0.9401802
2430,0.0501794,0.9400457
2431,5.03E-02,0.9399109
2432,5.04E-02,0.9397771
2433,5.05E-02,0.9396454
2434,5.06E-02,0.9395171
2435,5.07E-02,0.9393932
2436,5.08E-02,0.939275
2437,5.09E-02,0.9391637
2438,5.10E-02,0.9390614
2439,5.10E-02,0.9389684
2440,5.11E-02,0.938886
2441,0.0511419,0.9388155
2442,5.12E-02,0.9387578
2443,5.12E-02,0.9387142
2444,5.12E-02,0.9386857
2445,5.12E-02,0.9386733
2446,5.11E-02,0.938678
2447,5.11E-02,0.9387005
2448,5.10E-02,0.9387416
2449,5.09E-02,0.9388021
2450,5.08E-02,0.9388825
2451,5.07E-02,0.9389831
2452,5.05E-02,0.9391042
2453,5.04E-02,0.9392461
2454,5.02E-02,0.9394085
2455,4.99E-02,0.9395915
2456,4.97E-02,0.9397944
2457,4.94E-02,0.9400169
2458,4.92E-02,0.940258
2459,0.0488642,0.9405167
2460,4.85E-02,0.9407917
2461,0.0482169,0.9410817
2462,4.79E-02,0.9413847
2463,4.75E-02,0.9416987
2464,4.71E-02,0.9420213
2465,4.68E-02,0.94235
2466,4.64E-02,0.9426817
2467,0.0460104,0.9430131
2468,4.56E-02,0.9433407
2469,4.53E-02,0.9436604
2470,4.49E-02,0.9439679
2471,4.46E-02,0.9442585
2472,4.42E-02,0.9445271
2473,4.39E-02,0.9447682
2474,0.0436709,0.944976
2475,4.34E-02,0.9451443
2476,0.0432624,0.9452664
2477,4.31E-02,0.9453351
2478,4.31E-02,0.9453431
2479,4.31E-02,0.9452826
2480,4.31E-02,0.9451452
2481,4.33E-02,0.9449224
2482,4.35E-02,0.9446051
2483,4.39E-02,0.9441841
2484,4.44E-02,0.9436494
2485,4.50E-02,0.9429913
2486,4.57E-02,0.9421993
2487,4.66E-02,0.9412628
2488,0.0475806,0.9401711
2489,4.88E-02,0.9389132
2490,5.01E-02,0.9374779
2491,0.0516988,0.9358539
2492,5.35E-02,0.9340301
2493,5.54E-02,0.931995
2494,5.76E-02,0.9297376
2495,0.0600514,0.9272469
2496,0.062726,0.924512
2497,6.57E-02,0.9215226
2498,6.89E-02,0.9182684
2499,7.23E-02,0.9147398
2500,7.61E-02,0.9109281
