Preliminary design data,,
1901,,
Wavelength (nm),%R,%T
2401,0.049316,0.9413481
2402,4.95E-02,0.9411299
2403,0.0497314,0.9409015
2404,5.00E-02,0.940664
2405,5.02E-02,0.9404185
2406,5.04E-02,0.9401662
2407,5.07E-02,0.9399081
2408,0.0509112,0.9396456
2409,5.12E-02,0.9393798
2410,5.14E-02,0.939112
2411,5.17E-02,0.9388435
2412,5.19E-02,0.9385755
2413,5.22E-02,0.9383094
2414,5.24E-02,0.9380465
2415,5.27E-02,0.9377879
2416,5.29E-02,0.9375349
2417,5.31E-02,0.9372888
2418,5.34E-02,0.9370508
2419,5.36E-02,0.9368219
2420,5.38E-02,0.9366034
2421,5.40E-02,0.9363963
2422,5.41E-02,0.9362016
2423,5.43E-02,0.9360203
2424,5.45E-02,0.9358532
2425,0.054588,0.9357013
2426,5.47E-02,0.9355652
2427,0.0548082,0.9354457
2428,5.49E-02,0.9353433
2429,5.50E-02,0.9352587
2430,5.50E-02,0.9351923
2431,5.50E-02,0.9351445
2432,5.50E-02,0.9351155
2433,5.50E-02,0.9351056
2434,0.0550039,0.9351149
2435,5.50E-02,0.9351434
2436,5.49E-02,0.9351909
2437,0.0547975,0.9352574
2438,5.47E-02,0.9353433
2439,5.46E-02,0.9354475
2440,5.44E-02,0.9355695
2441,5.43E-02,0.9357088
2442,0.0540754,0.9358646
2443,5.39E-02,0.9360362
2444,0.0536682,0.9362229
2445,5.34E-02,0.9364234
2446,5.32E-02,0.9366368
2447,5.30E-02,0.9368619
2448,5.27E-02,0.9370975
2449,0.0524193,0.9373421
2450,5.21E-02,0.9375943
2451,5.19E-02,0.9378524
2452,5.16E-02,0.9381149
2453,5.13E-02,0.9383799
2454,5.10E-02,0.9386457
2455,5.07E-02,0.9389101
2456,5.04E-02,0.9391712
2457,5.01E-02,0.9394269
2458,4.98E-02,0.9396749
2459,4.96E-02,0.939913
2460,4.93E-02,0.9401389
2461,4.91E-02,0.94035
2462,4.88E-02,0.9405439
2463,4.86E-02,0.9407181
2464,4.85E-02,0.94087
2465,4.83E-02,0.9409969
2466,0.048171,0.9410961
2467,4.81E-02,0.9411651
2468,4.80E-02,0.9412009
2469,4.80E-02,0.941201
2470,4.80E-02,0.9411625
2471,4.80E-02,0.9410827
2472,4.81E-02,0.940959
2473,4.83E-02,0.9407885
2474,0.0484641,0.9405686
2475,4.87E-02,0.9402968
2476,4.90E-02,0.9399704
2477,4.94E-02,0.9395869
2478,4.98E-02,0.939144
2479,5.03E-02,0.9386392
2480,5.08E-02,0.9380702
2481,5.14E-02,0.9374351
2482,5.21E-02,0.9367316
2483,5.28E-02,0.935958
2484,0.0536637,0.9351123
2485,0.0545608,0.934193
2486,5.55E-02,0.9331986
2487,5.66E-02,0.9321277
2488,5.77E-02,0.9309792
2489,5.89E-02,0.9297519
2490,6.02E-02,0.9284452
2491,6.16E-02,0.9270583
2492,0.0630303,0.9255907
2493,6.46E-02,0.9240421
2494,6.62E-02,0.9224124
2495,6.79E-02,0.9207016
2496,6.97E-02,0.91891
2497,7.15E-02,0.9170378
2498,7.35E-02,0.9150859
2499,7.55E-02,0.9130549
2500,7.76E-02,0.9109457
