# wavelength (nm),transmission (I/F) 
8.208999999999809916e+02,1.792812038671799939e-04
8.209499999999809461e+02,1.792520366168249668e-04
8.209999999999809006e+02,1.792213229673512650e-04
8.210499999999808551e+02,1.791890673835205112e-04
8.210999999999808097e+02,1.791552743284734997e-04
8.211499999999807642e+02,1.791199482637217402e-04
8.211999999999807187e+02,1.790830936491410606e-04
8.212499999999806732e+02,1.790447149429636386e-04
8.212999999999806278e+02,1.790048166017699238e-04
8.213499999999805823e+02,1.789634030804829190e-04
8.213999999999805368e+02,1.789204788323585035e-04
8.214499999999804913e+02,1.788760483089795513e-04
8.214999999999804459e+02,1.788301159602485586e-04
8.215499999999804004e+02,1.787826862343778859e-04
8.215999999999803549e+02,1.787337635778860989e-04
8.216499999999803094e+02,1.786833524355863133e-04
8.216999999999802640e+02,1.786314572505824812e-04
8.217499999999802185e+02,1.785780824642592543e-04
8.217999999999801730e+02,1.785232325162752884e-04
8.218499999999801275e+02,1.784669118445563049e-04
8.218999999999800821e+02,1.784091248852861459e-04
8.219499999999800366e+02,1.783498760729020582e-04
8.219999999999799911e+02,1.782891698400833086e-04
8.220499999999799456e+02,1.782270106177467667e-04
8.220999999999799002e+02,1.781634028350384199e-04
8.221499999999798547e+02,1.780983509193247822e-04
8.221999999999798092e+02,1.780318592961876350e-04
8.222499999999797637e+02,1.779639323894141882e-04
8.222999999999797183e+02,1.778945746209903043e-04
8.223499999999796728e+02,1.778237904110939926e-04
8.223999999999796273e+02,1.777515841780861940e-04
8.224499999999795818e+02,1.776779603385047633e-04
8.224999999999795364e+02,1.776029233070555247e-04
8.225499999999794909e+02,1.775264774966060647e-04
8.225999999999794454e+02,1.774486273181766791e-04
8.226499999999793999e+02,1.773746951389192723e-04
8.226999999999793545e+02,1.773021098215389656e-04
8.227499999999793090e+02,1.772281268319584062e-04
8.227999999999792635e+02,1.771527503834588479e-04
8.228499999999792180e+02,1.770759846881912367e-04
8.228999999999791726e+02,1.769978339571680792e-04
8.229499999999791271e+02,1.769183024002580215e-04
8.229999999999790816e+02,1.768373942261747636e-04
8.230499999999790361e+02,1.767550228136738127e-04
8.230999999999789907e+02,1.766712832843733520e-04
8.231499999999789452e+02,1.765861798455837443e-04
8.231999999999788997e+02,1.764997167034214017e-04
8.232499999999788542e+02,1.764118980628023349e-04
8.232999999999788088e+02,1.763227281274338588e-04
8.233499999999787633e+02,1.762322110998049704e-04
8.233999999999787178e+02,1.761403511811819849e-04
8.234499999999786723e+02,1.760471525715973952e-04
8.234999999999786269e+02,1.759526194698434755e-04
8.235499999999785814e+02,1.758567560734653965e-04
8.235999999999785359e+02,1.757595665787508438e-04
8.236499999999784905e+02,1.756610551807243265e-04
8.236999999999784450e+02,1.755612260731374190e-04
8.237499999999783995e+02,1.754603461291556418e-04
8.237999999999783540e+02,1.753605539053455288e-04
8.238499999999783086e+02,1.752594535841023088e-04
8.238999999999782631e+02,1.751570492944990961e-04
8.239499999999782176e+02,1.750533451645433156e-04
8.239999999999781721e+02,1.749483453211684084e-04
8.240499999999781267e+02,1.750239113948658077e-04
8.240999999999780812e+02,1.750974475961357814e-04
8.241499999999780357e+02,1.751687254824892289e-04
8.241999999999779902e+02,1.752377512479037726e-04
8.242499999999779448e+02,1.753045310850926926e-04
8.242999999999778993e+02,1.753690711854935969e-04
8.243499999999778538e+02,1.754313777392570910e-04
8.243999999999778083e+02,1.754914569352342287e-04
8.244499999999777629e+02,1.755493149609648840e-04
8.244999999999777174e+02,1.756049580026653096e-04
8.245499999999776719e+02,1.756583922452186776e-04
8.245999999999776264e+02,1.757096238721598462e-04
8.246499999999775810e+02,1.757586590656661169e-04
8.246999999999775355e+02,1.758055040065446036e-04
8.247499999999774900e+02,1.758501648742186261e-04
8.247999999999774445e+02,1.758926478467194967e-04
8.248499999999773991e+02,1.759329591006706642e-04
8.248999999999773536e+02,1.759725418049068089e-04
8.249499999999773081e+02,1.760111997497772987e-04
8.249999999999772626e+02,1.760477056690281793e-04
8.250499999999772172e+02,1.760820656359349322e-04
8.250999999999771717e+02,1.761142857226683455e-04
8.251499999999771262e+02,1.761441093512491787e-04
8.251999999999770807e+02,1.761705679724314723e-04
8.252499999999770353e+02,1.761949044928328052e-04
8.252999999999769898e+02,1.762171250341204240e-04
8.253499999999769443e+02,1.762372357165908183e-04
8.253999999999768988e+02,1.762552426591587162e-04
8.254499999999768534e+02,1.762711519793432611e-04
8.254999999999768079e+02,1.762849697932577923e-04
8.255499999999767624e+02,1.762967022155971064e-04
8.255999999999767169e+02,1.763063553596242296e-04
8.256499999999766715e+02,1.763139353371599824e-04
8.256999999999766260e+02,1.763194482585700505e-04
8.257499999999765805e+02,1.763229002327538716e-04
8.257999999999765350e+02,1.763242973671295651e-04
8.258499999999764896e+02,1.763236457676262343e-04
8.258999999999764441e+02,1.763209239545436449e-04
8.259499999999763986e+02,1.763158523499167431e-04
8.259999999999763531e+02,1.763087503502073626e-04
8.260499999999763077e+02,1.761394499254704312e-04
8.260999999999762622e+02,1.759691065084766483e-04
8.261499999999762167e+02,1.757976637043192844e-04
8.261999999999761712e+02,1.756251255103610017e-04
8.262499999999761258e+02,1.754514959228359707e-04
8.262999999999760803e+02,1.752767789368424973e-04
8.263499999999760348e+02,1.751009785463359487e-04
