# wavelength (nm),transmission (I/F) 
8.052999999999951308e-01,8.178845284031459606e-01
8.053499999999951253e-01,8.178897001047359394e-01
8.053999999999951198e-01,8.178948718063260293e-01
8.054499999999950033e-01,8.179000435079160081e-01
8.054999999999949978e-01,8.179052152095059869e-01
8.055499999999949923e-01,8.179103869110958547e-01
8.055999999999948757e-01,8.179155586126858335e-01
8.056499999999948702e-01,8.179207303142758123e-01
8.056999999999948647e-01,8.179259020158659022e-01
8.057499999999947482e-01,8.179310737174558810e-01
8.057999999999947427e-01,8.179362454190458598e-01
8.058499999999946262e-01,8.179414171206358386e-01
8.058999999999946207e-01,8.179465888222258174e-01
8.059499999999946152e-01,8.179517605238159073e-01
8.059999999999944986e-01,8.179569322254058861e-01
8.060499999999944931e-01,8.179621039269958649e-01
8.060999999999944876e-01,8.179672756285858437e-01
8.061499999999943711e-01,8.179724473301758225e-01
8.061999999999943656e-01,8.179776190317658013e-01
8.062499999999943601e-01,8.179827907333558912e-01
8.062999999999942435e-01,8.179879624349458700e-01
8.063499999999942380e-01,8.179931341365358488e-01
8.063999999999942325e-01,8.179983058381258276e-01
8.064499999999941160e-01,8.180034775397158064e-01
8.064999999999941105e-01,8.180086492413058963e-01
8.065499999999939940e-01,8.180138209428957641e-01
8.065999999999939885e-01,8.180189926444857429e-01
8.066499999999939829e-01,8.180241643460757217e-01
8.066999999999938664e-01,8.180293360476657005e-01
8.067499999999938609e-01,8.180345077492556793e-01
8.067999999999938554e-01,8.180396794508457692e-01
8.068499999999937389e-01,8.180448511524357480e-01
8.068999999999937334e-01,8.180500228540257268e-01
8.069499999999937279e-01,8.180551945556155946e-01
8.069999999999936113e-01,8.180603662572055734e-01
8.070499999999936058e-01,8.180655379587956633e-01
8.070999999999934893e-01,8.180707096603856421e-01
8.071499999999934838e-01,8.180758813619756209e-01
8.071999999999934783e-01,8.180810530635655997e-01
8.072499999999933618e-01,8.180862247651555785e-01
8.072999999999933562e-01,8.180913964667455573e-01
8.073499999999933507e-01,8.180965681683356472e-01
8.073999999999932342e-01,8.181017398699256260e-01
8.074499999999932287e-01,8.181069115715156048e-01
8.074999999999932232e-01,8.181120832731055836e-01
8.075499999999931067e-01,8.181172549746954514e-01
8.075999999999931012e-01,8.181224266762855413e-01
8.076499999999930957e-01,8.181275983778755201e-01
8.076999999999929791e-01,8.181327700794654989e-01
8.077499999999929736e-01,8.181379417810554777e-01
8.077999999999928571e-01,8.181431134826454565e-01
8.078499999999928516e-01,8.181482851842354354e-01
8.078999999999928461e-01,8.181534568858255252e-01
8.079499999999927295e-01,8.181586285874155040e-01
8.079999999999927240e-01,8.181638002890054828e-01
8.080499999999927185e-01,8.181689719905954616e-01
8.080999999999926020e-01,8.181741436921854405e-01
